Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
He also mentions that the stranger gave him drinks while getting information out of him .,"['He', 'stranger', 'him', 'him']","['He:mentions', 'stranger:gave', 'him:drinks', 'him:getting']",['information'],['information:getting'],0.0,"[(('mentions', 'VBZ'), 'nsubj', ('He', 'PRP')), (('mentions', 'VBZ'), 'advmod', ('also', 'RB')), (('mentions', 'VBZ'), 'ccomp', ('gave', 'VBD')), (('gave', 'VBD'), 'mark', ('that', 'IN')), (('gave', 'VBD'), 'nsubj', ('stranger', 'NN')), (('stranger', 'NN'), 'det', ('the', 'DT')), (('gave', 'VBD'), 'ccomp', ('drinks', 'VBZ')), (('drinks', 'VBZ'), 'nsubj', ('him', 'PRP')), (('drinks', 'VBZ'), 'advcl', ('getting', 'VBG')), (('getting', 'VBG'), 'mark', ('while', 'IN')), (('getting', 'VBG'), 'dobj', ('information', 'NN')), (('getting', 'VBG'), 'compound:prt', ('out', 'RP')), (('getting', 'VBG'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('of', 'IN'))]"
"Rubeus lets it slip how to get past Fluffy , which sends Harry , Ronald and Hermione off .","['Rubeus', 'it']","['Rubeus:lets', 'it:slip']","['Fluffy', 'Harry', 'Ronald', 'Hermione']","['Fluffy:get', 'Harry:sends', 'Ronald:sends', 'Hermione:sends']",0.0,"[(('lets', 'VBZ'), 'nsubj', ('Rubeus', 'NNS')), (('lets', 'VBZ'), 'ccomp', ('slip', 'VBP')), (('slip', 'VBP'), 'nsubj', ('it', 'PRP')), (('slip', 'VBP'), 'ccomp', ('get', 'VB')), (('get', 'VB'), 'advmod', ('how', 'WRB')), (('get', 'VB'), 'mark', ('to', 'TO')), (('get', 'VB'), 'dobj', ('Fluffy', 'NN')), (('Fluffy', 'NN'), 'amod', ('past', 'JJ')), (('Fluffy', 'NN'), 'acl:relcl', ('sends', 'VBZ')), (('sends', 'VBZ'), 'nsubj', ('which', 'WDT')), (('sends', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('sends', 'VBZ'), 'compound:prt', ('off', 'RP'))]"
"They head for Albus 's office , only to see Minerva , who tells them he has left for London .","['They', 'office', 'he', 'London']","['They:head', 'office:head', 'he:left', 'London:left']","['Minerva', 'them']","['Minerva:see', 'them:tells']",0.0,"[(('left', 'VBN'), 'dep', ('head', 'VBP')), (('head', 'VBP'), 'nsubj', ('They', 'PRP')), (('head', 'VBP'), 'nmod', ('office', 'NN')), (('office', 'NN'), 'case', ('for', 'IN')), (('office', 'NN'), 'nmod:poss', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', (""'s"", 'POS')), (('office', 'NN'), 'advmod', ('only', 'RB')), (('head', 'VBP'), 'xcomp', ('see', 'VB')), (('see', 'VB'), 'mark', ('to', 'TO')), (('see', 'VB'), 'dobj', ('Minerva', 'NNP')), (('Minerva', 'NNP'), 'acl:relcl', ('tells', 'VBZ')), (('tells', 'VBZ'), 'nsubj', ('who', 'WP')), (('tells', 'VBZ'), 'dobj', ('them', 'PRP')), (('left', 'VBN'), 'nsubj', ('he', 'PRP')), (('left', 'VBN'), 'aux', ('has', 'VBZ')), (('left', 'VBN'), 'nmod', ('London', 'NNP')), (('London', 'NNP'), 'case', ('for', 'IN'))]"
"After Harry reveals that they know about the Stone , Minerva insists no one could steal the Stone .","['Harry', 'they', 'Stone', 'Minerva', 'one']","['Harry:reveals', 'they:know', 'Stone:know', 'Minerva:insists', 'one:steal']",['Stone'],['Stone:steal'],-0.6597,"[(('insists', 'VBZ'), 'advcl', ('reveals', 'VBZ')), (('reveals', 'VBZ'), 'mark', ('After', 'IN')), (('reveals', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('reveals', 'VBZ'), 'ccomp', ('know', 'VBP')), (('know', 'VBP'), 'mark', ('that', 'IN')), (('know', 'VBP'), 'nsubj', ('they', 'PRP')), (('know', 'VBP'), 'nmod', ('Stone', 'NNP')), (('Stone', 'NNP'), 'case', ('about', 'IN')), (('Stone', 'NNP'), 'det', ('the', 'DT')), (('insists', 'VBZ'), 'nsubj', ('Minerva', 'NNP')), (('insists', 'VBZ'), 'ccomp', ('steal', 'VB')), (('steal', 'VB'), 'nsubj', ('one', 'NN')), (('one', 'NN'), 'neg', ('no', 'DT')), (('steal', 'VB'), 'aux', ('could', 'MD')), (('steal', 'VB'), 'dobj', ('Stone', 'NNP')), (('Stone', 'NNP'), 'det', ('the', 'DT'))]"
The trio realise that Albus has been lured away and that Severus 's going after the Stone that night so they decide to head out that night to try to get it themselves .,"['trio', 'Severus', 'Stone', 'they']","['trio:realise', 'Severus:going', 'Stone:going', 'they:decide']","['Albus', 'it', 'themselves']","['Albus:lured', 'it:get', 'themselves:try']",0.0,"[(('realise', 'VBP'), 'nsubj', ('trio', 'NN')), (('trio', 'NN'), 'det', ('The', 'DT')), (('realise', 'VBP'), 'ccomp', ('lured', 'VBN')), (('lured', 'VBN'), 'mark', ('that', 'IN')), (('lured', 'VBN'), 'nsubjpass', ('Albus', 'NNP')), (('lured', 'VBN'), 'aux', ('has', 'VBZ')), (('lured', 'VBN'), 'auxpass', ('been', 'VBN')), (('lured', 'VBN'), 'compound:prt', ('away', 'RP')), (('lured', 'VBN'), 'cc', ('and', 'CC')), (('lured', 'VBN'), 'conj', ('going', 'VBG')), (('going', 'VBG'), 'mark', ('that', 'IN')), (('going', 'VBG'), 'nsubj', ('Severus', 'NNP')), (('going', 'VBG'), 'aux', (""'s"", 'VBZ')), (('going', 'VBG'), 'nmod', ('Stone', 'NNP')), (('Stone', 'NNP'), 'case', ('after', 'IN')), (('Stone', 'NNP'), 'det', ('the', 'DT')), (('going', 'VBG'), 'nmod:tmod', ('night', 'NN')), (('night', 'NN'), 'det', ('that', 'DT')), (('going', 'VBG'), 'advcl', ('decide', 'VBP')), (('decide', 'VBP'), 'mark', ('so', 'IN')), (('decide', 'VBP'), 'nsubj', ('they', 'PRP')), (('decide', 'VBP'), 'xcomp', ('head', 'VB')), (('head', 'VB'), 'mark', ('to', 'TO')), (('head', 'VB'), 'compound:prt', ('out', 'RP')), (('head', 'VB'), 'nmod:tmod', ('night', 'NN')), (('night', 'NN'), 'det', ('that', 'DT')), (('night', 'NN'), 'acl', ('try', 'VB')), (('try', 'VB'), 'mark', ('to', 'TO')), (('try', 'VB'), 'xcomp', ('get', 'VB')), (('get', 'VB'), 'mark', ('to', 'TO')), (('get', 'VB'), 'dobj', ('it', 'PRP')), (('try', 'VB'), 'dobj', ('themselves', 'PRP'))]"
"After Hermione curses Neville in a Full Body-Bind Curse for refusing to allow them to leave , they head up to the third floor room , and start their intense trip into the seven Philosopher 's Stone Chambers .","['Neville', 'Curse', 'they', 'room', 'Chambers']","['Neville:head', 'Curse:Neville', 'they:head', 'room:head', 'Chambers:start']","['them', 'trip']","['them:allow', 'trip:start']",-0.6369,"[(('head', 'VBP'), 'nmod', ('Neville', 'NNP')), (('Neville', 'NNP'), 'case', ('After', 'IN')), (('Neville', 'NNP'), 'compound', ('Hermione', 'NNP')), (('Neville', 'NNP'), 'compound', ('curses', 'NNP')), (('Neville', 'NNP'), 'nmod', ('Curse', 'NNP')), (('Curse', 'NNP'), 'case', ('in', 'IN')), (('Curse', 'NNP'), 'det', ('a', 'DT')), (('Curse', 'NNP'), 'compound', ('Full', 'NNP')), (('Curse', 'NNP'), 'compound', ('Body-Bind', 'NNP')), (('Curse', 'NNP'), 'acl', ('refusing', 'VBG')), (('refusing', 'VBG'), 'mark', ('for', 'IN')), (('refusing', 'VBG'), 'xcomp', ('allow', 'VB')), (('allow', 'VB'), 'mark', ('to', 'TO')), (('allow', 'VB'), 'dobj', ('them', 'PRP')), (('allow', 'VB'), 'xcomp', ('leave', 'VB')), (('leave', 'VB'), 'mark', ('to', 'TO')), (('head', 'VBP'), 'nsubj', ('they', 'PRP')), (('head', 'VBP'), 'compound:prt', ('up', 'RP')), (('head', 'VBP'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('to', 'TO')), (('room', 'NN'), 'det', ('the', 'DT')), (('room', 'NN'), 'amod', ('third', 'JJ')), (('room', 'NN'), 'compound', ('floor', 'NN')), (('head', 'VBP'), 'cc', ('and', 'CC')), (('head', 'VBP'), 'conj', ('start', 'VBP')), (('start', 'VBP'), 'dobj', ('trip', 'NN')), (('trip', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('trip', 'NN'), 'amod', ('intense', 'JJ')), (('start', 'VBP'), 'nmod', ('seven', 'CD')), (('seven', 'CD'), 'case', ('into', 'IN')), (('seven', 'CD'), 'det', ('the', 'DT')), (('start', 'VBP'), 'nsubj', ('Chambers', 'NNP')), (('Chambers', 'NNP'), 'nmod:poss', ('Philosopher', 'NNP')), (('Philosopher', 'NNP'), 'case', (""'s"", 'POS')), (('Chambers', 'NNP'), 'compound', ('Stone', 'NNP'))]"
"They find the door ajar , and a harp on the floor .","['They', 'floor']","['They:find', 'floor:harp']","['ajar', 'harp']","['ajar:find', 'harp:find']",0.0,"[(('find', 'VBP'), 'nsubj', ('They', 'PRP')), (('find', 'VBP'), 'dobj', ('ajar', 'NN')), (('ajar', 'NN'), 'det', ('the', 'DT')), (('ajar', 'NN'), 'compound', ('door', 'NN')), (('ajar', 'NN'), 'cc', ('and', 'CC')), (('ajar', 'NN'), 'conj', ('harp', 'NN')), (('harp', 'NN'), 'det', ('a', 'DT')), (('harp', 'NN'), 'nmod', ('floor', 'NN')), (('floor', 'NN'), 'case', ('on', 'IN')), (('floor', 'NN'), 'det', ('the', 'DT'))]"
"Harry plays the flute Rubeus got him for Christmas , and Fluffy goes back to sleep .","['Harry', 'Rubeus', 'Christmas', 'Fluffy']","['Harry:plays', 'Rubeus:got', 'Christmas:got', 'Fluffy:goes']",['him'],['him:got'],0.25,"[(('plays', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('plays', 'VBZ'), 'ccomp', ('got', 'VBD')), (('got', 'VBD'), 'nsubj', ('Rubeus', 'NNS')), (('Rubeus', 'NNS'), 'det', ('the', 'DT')), (('Rubeus', 'NNS'), 'amod', ('flute', 'JJ')), (('got', 'VBD'), 'dobj', ('him', 'PRP')), (('got', 'VBD'), 'nmod', ('Christmas', 'NNP')), (('Christmas', 'NNP'), 'case', ('for', 'IN')), (('plays', 'VBZ'), 'cc', ('and', 'CC')), (('plays', 'VBZ'), 'conj', ('goes', 'VBZ')), (('goes', 'VBZ'), 'nsubj', ('Fluffy', 'NNP')), (('goes', 'VBZ'), 'compound:prt', ('back', 'RP')), (('goes', 'VBZ'), 'xcomp', ('sleep', 'VB')), (('sleep', 'VB'), 'mark', ('to', 'TO'))]"
They head down through the trapdoor .,"['They', 'trapdoor']","['They:head', 'trapdoor:head']",[],[],0.0,"[(('head', 'VBP'), 'nsubj', ('They', 'PRP')), (('head', 'VBP'), 'compound:prt', ('down', 'RP')), (('head', 'VBP'), 'nmod', ('trapdoor', 'NN')), (('trapdoor', 'NN'), 'case', ('through', 'IN')), (('trapdoor', 'NN'), 'det', ('the', 'DT'))]"
"They land in Professor Sprout 's room , full of Devil 's Snare , which almost smothers them before Hermione lights a fire and drives it off .","['They', 'room', 'Snare', 'lights']","['They:land', 'room:land', 'Snare:room', 'lights:smothers']","['them', 'it']","['them:smothers', 'it:drives']",-0.8558,"[(('land', 'VB'), 'nsubj', ('They', 'PRP')), (('land', 'VB'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('in', 'IN')), (('room', 'NN'), 'nmod:poss', ('Sprout', 'NNP')), (('Sprout', 'NNP'), 'compound', ('Professor', 'NNP')), (('Sprout', 'NNP'), 'case', (""'s"", 'POS')), (('room', 'NN'), 'nmod', ('Snare', 'NNP')), (('Snare', 'NNP'), 'case', ('full', 'JJ')), (('Snare', 'NNP'), 'case', ('of', 'IN')), (('Snare', 'NNP'), 'nmod:poss', ('Devil', 'NNP')), (('Devil', 'NNP'), 'case', (""'s"", 'POS')), (('Snare', 'NNP'), 'acl:relcl', ('smothers', 'VBZ')), (('smothers', 'VBZ'), 'nsubj', ('which', 'WDT')), (('smothers', 'VBZ'), 'advmod', ('almost', 'RB')), (('smothers', 'VBZ'), 'dobj', ('them', 'PRP')), (('smothers', 'VBZ'), 'nmod', ('lights', 'NNS')), (('lights', 'NNS'), 'case', ('before', 'IN')), (('lights', 'NNS'), 'compound', ('Hermione', 'NNP')), (('lights', 'NNS'), 'dep', ('fire', 'NN')), (('fire', 'NN'), 'det', ('a', 'DT')), (('smothers', 'VBZ'), 'cc', ('and', 'CC')), (('smothers', 'VBZ'), 'conj', ('drives', 'VBZ')), (('drives', 'VBZ'), 'dobj', ('it', 'PRP')), (('drives', 'VBZ'), 'compound:prt', ('off', 'RP'))]"
"The next room , Professor Flitwick 's , holds a bunch of flying keys and some broomsticks .","['room', 'keys', 'broomsticks']","['room:holds', 'keys:bunch', 'broomsticks:bunch']",['bunch'],['bunch:holds'],0.0,"[(('holds', 'VBZ'), 'nsubj', ('room', 'NN')), (('room', 'NN'), 'det', ('The', 'DT')), (('room', 'NN'), 'amod', ('next', 'JJ')), (('room', 'NN'), 'appos', ('Professor', 'NNP')), (('Professor', 'NNP'), 'nmod:poss', ('Flitwick', 'NNP')), (('Flitwick', 'NNP'), 'case', (""'s"", 'POS')), (('holds', 'VBZ'), 'dobj', ('bunch', 'NN')), (('bunch', 'NN'), 'det', ('a', 'DT')), (('bunch', 'NN'), 'nmod', ('keys', 'NNS')), (('keys', 'NNS'), 'case', ('of', 'IN')), (('keys', 'NNS'), 'amod', ('flying', 'VBG')), (('keys', 'NNS'), 'cc', ('and', 'CC')), (('keys', 'NNS'), 'conj', ('broomsticks', 'NNS')), (('broomsticks', 'NNS'), 'det', ('some', 'DT'))]"
"Harry finds a silver one with a broken wing that is different from the others and catches it , unlocking the next door with it .","['Harry', 'wing', 'others', 'it']","['Harry:finds', 'wing:finds', 'others:different', 'it:unlocking']","['one', 'it', 'door']","['one:finds', 'it:catches', 'door:unlocking']",-0.4767,"[(('finds', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('finds', 'VBZ'), 'dobj', ('one', 'NN')), (('one', 'NN'), 'det', ('a', 'DT')), (('one', 'NN'), 'amod', ('silver', 'JJ')), (('finds', 'VBZ'), 'nmod', ('wing', 'NN')), (('wing', 'NN'), 'case', ('with', 'IN')), (('wing', 'NN'), 'det', ('a', 'DT')), (('wing', 'NN'), 'amod', ('broken', 'JJ')), (('wing', 'NN'), 'acl:relcl', ('different', 'JJ')), (('different', 'JJ'), 'nsubj', ('that', 'WDT')), (('different', 'JJ'), 'cop', ('is', 'VBZ')), (('different', 'JJ'), 'nmod', ('others', 'NNS')), (('others', 'NNS'), 'case', ('from', 'IN')), (('others', 'NNS'), 'det', ('the', 'DT')), (('finds', 'VBZ'), 'cc', ('and', 'CC')), (('finds', 'VBZ'), 'conj', ('catches', 'VBZ')), (('catches', 'VBZ'), 'dobj', ('it', 'PRP')), (('finds', 'VBZ'), 'advcl', ('unlocking', 'VBG')), (('unlocking', 'VBG'), 'dobj', ('door', 'NN')), (('door', 'NN'), 'det', ('the', 'DT')), (('door', 'NN'), 'amod', ('next', 'JJ')), (('unlocking', 'VBG'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('with', 'IN'))]"
"The next room is Minerva 's , and has a large chessboard , for a game of Wizard 's Chess that Ronald helps them win , at the cost of having to sacrifice himself and getting knocked out .","['room', 'game', 'Chess', 'Ronald', 'them']","['room:Minerva', 'game:has', 'Chess:game', 'Ronald:helps', 'them:win']","['chessboard', 'himself']","['chessboard:has', 'himself:sacrifice']",0.7506,"[(('Minerva', 'NNP'), 'nsubj', ('room', 'NN')), (('room', 'NN'), 'det', ('The', 'DT')), (('room', 'NN'), 'amod', ('next', 'JJ')), (('Minerva', 'NNP'), 'cop', ('is', 'VBZ')), (('Minerva', 'NNP'), 'acl:relcl', (""'s"", 'VBZ')), ((""'s"", 'VBZ'), 'cc', ('and', 'CC')), ((""'s"", 'VBZ'), 'conj', ('has', 'VBZ')), (('has', 'VBZ'), 'dobj', ('chessboard', 'NN')), (('chessboard', 'NN'), 'det', ('a', 'DT')), (('chessboard', 'NN'), 'amod', ('large', 'JJ')), (('has', 'VBZ'), 'nmod', ('game', 'NN')), (('game', 'NN'), 'case', ('for', 'IN')), (('game', 'NN'), 'det', ('a', 'DT')), (('game', 'NN'), 'nmod', ('Chess', 'NNS')), (('Chess', 'NNS'), 'case', ('of', 'IN')), (('Chess', 'NNS'), 'nmod:poss', ('Wizard', 'NNP')), (('Wizard', 'NNP'), 'case', (""'s"", 'POS')), (('game', 'NN'), 'dep', ('helps', 'VBZ')), (('helps', 'VBZ'), 'mark', ('that', 'IN')), (('helps', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('helps', 'VBZ'), 'ccomp', ('win', 'VB')), (('win', 'VB'), 'nsubj', ('them', 'PRP')), ((""'s"", 'VBZ'), 'conj', ('cost', 'NN')), (('cost', 'NN'), 'case', ('at', 'IN')), (('cost', 'NN'), 'det', ('the', 'DT')), (('cost', 'NN'), 'acl', ('having', 'VBG')), (('having', 'VBG'), 'mark', ('of', 'IN')), (('having', 'VBG'), 'xcomp', ('sacrifice', 'VB')), (('sacrifice', 'VB'), 'mark', ('to', 'TO')), (('sacrifice', 'VB'), 'dobj', ('himself', 'PRP')), (('having', 'VBG'), 'cc', ('and', 'CC')), (('having', 'VBG'), 'conj', ('knocked', 'VBN')), (('knocked', 'VBN'), 'auxpass', ('getting', 'VBG')), (('knocked', 'VBN'), 'compound:prt', ('out', 'RP'))]"
"Harry and Hermione continue to the next room , Quirinus 's , where they find an unconscious troll laying on the floor .","['Harry', 'Hermione', 'room', 'they', 'floor']","['Harry:continue', 'Hermione:continue', 'room:continue', 'they:find', 'floor:laying']",['troll'],['troll:find'],0.0,"[(('continue', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('continue', 'VBP'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('to', 'TO')), (('room', 'NN'), 'det', ('the', 'DT')), (('room', 'NN'), 'amod', ('next', 'JJ')), (('continue', 'VBP'), 'parataxis', ('Quirinus', 'NNP')), (('Quirinus', 'NNP'), 'case', (""'s"", 'POS')), (('continue', 'VBP'), 'advcl', ('find', 'VBP')), (('find', 'VBP'), 'advmod', ('where', 'WRB')), (('find', 'VBP'), 'nsubj', ('they', 'PRP')), (('find', 'VBP'), 'dobj', ('troll', 'NN')), (('troll', 'NN'), 'det', ('an', 'DT')), (('troll', 'NN'), 'amod', ('unconscious', 'JJ')), (('troll', 'NN'), 'acl', ('laying', 'VBG')), (('laying', 'VBG'), 'nmod', ('floor', 'NN')), (('floor', 'NN'), 'case', ('on', 'IN')), (('floor', 'NN'), 'det', ('the', 'DT'))]"
"Lastly , they enter Professor Snape 's room , and find seven potions in bottles along with a roll of paper giving clues on which one to drink to continue , noting that three bottles have poison , two have nettle wine , one will send the drinker back , and the other will let the drinker move forward into the next room .","['they', 'bottles', 'roll', 'paper', 'bottles', 'one', 'room']","['they:enter', 'bottles:potions', 'roll:along', 'paper:roll', 'bottles:have', 'one:send', 'room:let']","['room', 'potions', 'poison', 'wine', 'drinker', 'move']","['room:enter', 'potions:enter', 'poison:have', 'wine:have', 'drinker:send', 'move:let']",-0.2732,"[(('enter', 'VBP'), 'advmod', ('Lastly', 'RB')), (('enter', 'VBP'), 'nsubj', ('they', 'PRP')), (('enter', 'VBP'), 'dobj', ('room', 'NN')), (('room', 'NN'), 'nmod:poss', ('Snape', 'NNP')), (('Snape', 'NNP'), 'compound', ('Professor', 'NNP')), (('Snape', 'NNP'), 'case', (""'s"", 'POS')), (('enter', 'VBP'), 'cc', ('and', 'CC')), (('enter', 'VBP'), 'conj', ('find', 'VBP')), (('enter', 'VBP'), 'dobj', ('potions', 'NNS')), (('potions', 'NNS'), 'nummod', ('seven', 'CD')), (('potions', 'NNS'), 'nmod', ('bottles', 'NNS')), (('bottles', 'NNS'), 'case', ('in', 'IN')), (('bottles', 'NNS'), 'advmod', ('along', 'IN')), (('along', 'IN'), 'nmod', ('roll', 'NN')), (('roll', 'NN'), 'case', ('with', 'IN')), (('roll', 'NN'), 'det', ('a', 'DT')), (('roll', 'NN'), 'nmod', ('paper', 'NN')), (('paper', 'NN'), 'case', ('of', 'IN')), (('enter', 'VBP'), 'xcomp', ('giving', 'VBG')), (('giving', 'VBG'), 'iobj', ('clues', 'NNS')), (('clues', 'NNS'), 'nmod', ('which', 'WDT')), (('which', 'WDT'), 'case', ('on', 'IN')), (('giving', 'VBG'), 'dobj', ('one', 'CD')), (('giving', 'VBG'), 'advcl', ('drink', 'VB')), (('drink', 'VB'), 'mark', ('to', 'TO')), (('drink', 'VB'), 'xcomp', ('continue', 'VB')), (('continue', 'VB'), 'mark', ('to', 'TO')), (('enter', 'VBP'), 'ccomp', ('have', 'VBP')), (('have', 'VBP'), 'advcl', ('noting', 'VBG')), (('noting', 'VBG'), 'ccomp', ('have', 'VBP')), (('have', 'VBP'), 'mark', ('that', 'IN')), (('have', 'VBP'), 'nsubj', ('bottles', 'NNS')), (('bottles', 'NNS'), 'nummod', ('three', 'CD')), (('have', 'VBP'), 'dobj', ('poison', 'NN')), (('have', 'VBP'), 'nsubj', ('two', 'CD')), (('have', 'VBP'), 'dobj', ('wine', 'NN')), (('wine', 'NN'), 'amod', ('nettle', 'JJ')), (('enter', 'VBP'), 'ccomp', ('send', 'VB')), (('send', 'VB'), 'nsubj', ('one', 'PRP')), (('send', 'VB'), 'aux', ('will', 'MD')), (('send', 'VB'), 'dobj', ('drinker', 'NN')), (('drinker', 'NN'), 'det', ('the', 'DT')), (('send', 'VB'), 'advmod', ('back', 'RB')), (('enter', 'VBP'), 'cc', ('and', 'CC')), (('enter', 'VBP'), 'conj', ('let', 'VB')), (('let', 'VB'), 'nsubj', ('other', 'JJ')), (('other', 'JJ'), 'det', ('the', 'DT')), (('let', 'VB'), 'aux', ('will', 'MD')), (('let', 'VB'), 'dobj', ('move', 'NN')), (('move', 'NN'), 'det', ('the', 'DT')), (('move', 'NN'), 'compound', ('drinker', 'NN')), (('let', 'VB'), 'advmod', ('forward', 'RB')), (('let', 'VB'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('into', 'IN')), (('room', 'NN'), 'det', ('the', 'DT')), (('room', 'NN'), 'amod', ('next', 'JJ'))]"
Hermione tells Harry that it is a test of logic and not magic wherein most wizards fail .,"['Hermione', 'it', 'logic', 'wizards']","['Hermione:tells', 'it:test', 'logic:test', 'wizards:fail']",['Harry'],['Harry:tells'],-0.5829,"[(('tells', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('tells', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'ccomp', ('test', 'NN')), (('test', 'NN'), 'mark', ('that', 'IN')), (('test', 'NN'), 'nsubj', ('it', 'PRP')), (('test', 'NN'), 'cop', ('is', 'VBZ')), (('test', 'NN'), 'det', ('a', 'DT')), (('test', 'NN'), 'nmod', ('logic', 'NN')), (('logic', 'NN'), 'case', ('of', 'IN')), (('test', 'NN'), 'cc', ('and', 'CC')), (('test', 'NN'), 'conj', ('magic', 'JJ')), (('magic', 'JJ'), 'neg', ('not', 'RB')), (('magic', 'JJ'), 'acl:relcl', ('fail', 'VBP')), (('fail', 'VBP'), 'advmod', ('wherein', 'WRB')), (('fail', 'VBP'), 'nsubj', ('wizards', 'NNS')), (('wizards', 'NNS'), 'amod', ('most', 'JJS'))]"
"She solves the puzzle , and at Harry 's instruction , drinks the one that will allow her to head back through the purple flame , while Harry drinks the one to head into the black flame and into the final room , where he is surprised at who he sees .","['She', 'flame', 'room', 'Harry', 'flame', 'room', 'he']","['She:solves', 'flame:head', 'room:head', 'Harry:drinks', 'flame:head', 'room:head', 'he:sees']","['puzzle', 'one', 'her', 'one', 'he']","['puzzle:solves', 'one:drinks', 'her:allow', 'one:drinks', 'he:surprised']",0.5994,"[(('solves', 'VBZ'), 'nsubj', ('She', 'PRP')), (('solves', 'VBZ'), 'dobj', ('puzzle', 'NN')), (('puzzle', 'NN'), 'det', ('the', 'DT')), (('solves', 'VBZ'), 'cc', ('and', 'CC')), (('solves', 'VBZ'), 'conj', ('drinks', 'VBZ')), (('drinks', 'VBZ'), 'dep', ('instruction', 'NN')), (('instruction', 'NN'), 'case', ('at', 'IN')), (('instruction', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('drinks', 'VBZ'), 'dobj', ('one', 'NN')), (('one', 'NN'), 'det', ('the', 'DT')), (('one', 'NN'), 'acl:relcl', ('allow', 'VB')), (('allow', 'VB'), 'nsubj', ('that', 'WDT')), (('allow', 'VB'), 'aux', ('will', 'MD')), (('allow', 'VB'), 'dobj', ('her', 'PRP')), (('allow', 'VB'), 'xcomp', ('head', 'VB')), (('head', 'VB'), 'mark', ('to', 'TO')), (('head', 'VB'), 'compound:prt', ('back', 'RP')), (('head', 'VB'), 'nmod', ('flame', 'NN')), (('flame', 'NN'), 'case', ('through', 'IN')), (('flame', 'NN'), 'det', ('the', 'DT')), (('flame', 'NN'), 'amod', ('purple', 'JJ')), (('flame', 'NN'), 'dep', ('drinks', 'VBZ')), (('drinks', 'VBZ'), 'mark', ('while', 'IN')), (('drinks', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('drinks', 'VBZ'), 'dobj', ('one', 'NN')), (('one', 'NN'), 'det', ('the', 'DT')), (('one', 'NN'), 'acl', ('head', 'VB')), (('head', 'VB'), 'mark', ('to', 'TO')), (('head', 'VB'), 'nmod', ('flame', 'NN')), (('flame', 'NN'), 'case', ('into', 'IN')), (('flame', 'NN'), 'det', ('the', 'DT')), (('flame', 'NN'), 'amod', ('black', 'JJ')), (('flame', 'NN'), 'cc', ('and', 'CC')), (('flame', 'NN'), 'conj', ('room', 'NN')), (('room', 'NN'), 'case', ('into', 'IN')), (('room', 'NN'), 'det', ('the', 'DT')), (('room', 'NN'), 'amod', ('final', 'JJ')), (('room', 'NN'), 'acl:relcl', ('surprised', 'VBN')), (('surprised', 'VBN'), 'advmod', ('where', 'WRB')), (('surprised', 'VBN'), 'nsubjpass', ('he', 'PRP')), (('surprised', 'VBN'), 'auxpass', ('is', 'VBZ')), (('surprised', 'VBN'), 'advcl', ('sees', 'VBZ')), (('sees', 'VBZ'), 'mark', ('at', 'IN')), (('sees', 'VBZ'), 'dobj', ('who', 'WP')), (('sees', 'VBZ'), 'nsubj', ('he', 'PRP'))]"
"It is Quirinus who Harry sees in the room , not Severus .","['It', 'Harry', 'room']","['It:Quirinus', 'Harry:sees', 'room:sees']",[],[],0.0,"[(('Quirinus', 'NNP'), 'nsubj', ('It', 'PRP')), (('Quirinus', 'NNP'), 'cop', ('is', 'VBZ')), (('Quirinus', 'NNP'), 'acl:relcl', ('sees', 'VBZ')), (('sees', 'VBZ'), 'dobj', ('who', 'WP')), (('sees', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('sees', 'VBZ'), 'nmod', ('room', 'NN')), (('room', 'NN'), 'case', ('in', 'IN')), (('room', 'NN'), 'det', ('the', 'DT')), (('room', 'NN'), 'appos', ('Severus', 'NNP')), (('Severus', 'NNP'), 'neg', ('not', 'RB'))]"
