Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Instead , Cornelius will be serving as the fifth Triwizard judge in his place .","['Cornelius', 'judge', 'place']","['Cornelius:serving', 'judge:serving', 'place:judge']",[],[],0.0,"[(('serving', 'VBG'), 'advmod', ('Instead', 'RB')), (('serving', 'VBG'), 'nsubj', ('Cornelius', 'NNP')), (('serving', 'VBG'), 'aux', ('will', 'MD')), (('serving', 'VBG'), 'aux', ('be', 'VB')), (('serving', 'VBG'), 'nmod', ('judge', 'NN')), (('judge', 'NN'), 'case', ('as', 'IN')), (('judge', 'NN'), 'det', ('the', 'DT')), (('judge', 'NN'), 'amod', ('fifth', 'JJ')), (('judge', 'NN'), 'compound', ('Triwizard', 'NNP')), (('judge', 'NN'), 'nmod', ('place', 'NN')), (('place', 'NN'), 'case', ('in', 'IN')), (('place', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"After the rest of the Weasley children and Hermione show up , Harry tells Mrs that everything Skeeter wrote on Hermione was a lie .","['rest', 'children', 'Hermione', 'Harry', 'Mrs', 'Skeeter', 'Hermione']","['rest:show', 'children:rest', 'Hermione:rest', 'Harry:tells', 'Mrs:lie', 'Skeeter:wrote', 'Hermione:wrote']",[],[],0.0,"[(('tells', 'VBZ'), 'advcl', ('show', 'VBP')), (('show', 'VBP'), 'mark', ('After', 'IN')), (('show', 'VBP'), 'nsubj', ('rest', 'NN')), (('rest', 'NN'), 'det', ('the', 'DT')), (('rest', 'NN'), 'nmod', ('children', 'NNS')), (('children', 'NNS'), 'case', ('of', 'IN')), (('children', 'NNS'), 'det', ('the', 'DT')), (('children', 'NNS'), 'compound', ('Weasley', 'NNP')), (('children', 'NNS'), 'cc', ('and', 'CC')), (('children', 'NNS'), 'conj', ('Hermione', 'NNP')), (('show', 'VBP'), 'compound:prt', ('up', 'RP')), (('tells', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'ccomp', ('lie', 'NN')), (('lie', 'NN'), 'nsubj', ('Mrs', 'NNP')), (('Mrs', 'NNP'), 'dep', ('wrote', 'VBD')), (('wrote', 'VBD'), 'mark', ('that', 'IN')), (('wrote', 'VBD'), 'nsubj', ('Skeeter', 'NN')), (('Skeeter', 'NN'), 'compound', ('everything', 'NN')), (('wrote', 'VBD'), 'nmod', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', ('on', 'IN')), (('lie', 'NN'), 'cop', ('was', 'VBD')), (('lie', 'NN'), 'det', ('a', 'DT'))]"
"After dinner , Mr takes the champions to the maze and Harry and Cedric , who are tied for first place , are sent in first .","['dinner', 'Mr', 'maze', 'place']","['dinner:takes', 'Mr:takes', 'maze:takes', 'place:tied']","['champions', 'Harry', 'Cedric']","['champions:takes', 'Harry:sent', 'Cedric:sent']",0.5267,"[(('takes', 'VBZ'), 'nmod', ('dinner', 'NN')), (('dinner', 'NN'), 'case', ('After', 'IN')), (('takes', 'VBZ'), 'nsubj', ('Mr', 'NNP')), (('takes', 'VBZ'), 'dobj', ('champions', 'NNS')), (('champions', 'NNS'), 'det', ('the', 'DT')), (('takes', 'VBZ'), 'nmod', ('maze', 'NN')), (('maze', 'NN'), 'case', ('to', 'TO')), (('maze', 'NN'), 'det', ('the', 'DT')), (('takes', 'VBZ'), 'cc', ('and', 'CC')), (('takes', 'VBZ'), 'conj', ('sent', 'VBN')), (('sent', 'VBN'), 'nsubjpass', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Cedric', 'NNP')), (('Harry', 'NNP'), 'acl:relcl', ('tied', 'VBN')), (('tied', 'VBN'), 'nsubjpass', ('who', 'WP')), (('tied', 'VBN'), 'auxpass', ('are', 'VBP')), (('tied', 'VBN'), 'nmod', ('place', 'NN')), (('place', 'NN'), 'case', ('for', 'IN')), (('place', 'NN'), 'amod', ('first', 'JJ')), (('sent', 'VBN'), 'auxpass', ('are', 'VBP')), (('sent', 'VBN'), 'nmod', ('first', 'JJ')), (('first', 'JJ'), 'case', ('in', 'IN'))]"
Harry successfully navigates the maze with the aid of the Four-Point Spell .,"['Harry', 'aid', 'Spell']","['Harry:navigates', 'aid:navigates', 'Spell:aid']",['maze'],['maze:navigates'],0.4939,"[(('navigates', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('navigates', 'VBZ'), 'advmod', ('successfully', 'RB')), (('navigates', 'VBZ'), 'dobj', ('maze', 'NN')), (('maze', 'NN'), 'det', ('the', 'DT')), (('navigates', 'VBZ'), 'nmod', ('aid', 'NN')), (('aid', 'NN'), 'case', ('with', 'IN')), (('aid', 'NN'), 'det', ('the', 'DT')), (('aid', 'NN'), 'nmod', ('Spell', 'NNP')), (('Spell', 'NNP'), 'case', ('of', 'IN')), (('Spell', 'NNP'), 'det', ('the', 'DT')), (('Spell', 'NNP'), 'compound', ('Four-Point', 'NNP'))]"
He gets past both a Blast-Ended-Skrewt and a Boggart disguised as a Dementor .,"['He', 'Blast-Ended-Skrewt', 'Boggart', 'Dementor']","['He:gets', 'Blast-Ended-Skrewt:gets', 'Boggart:gets', 'Dementor:disguised']",[],[],-0.2732,"[(('gets', 'VBZ'), 'nsubj', ('He', 'PRP')), (('gets', 'VBZ'), 'nmod', ('Blast-Ended-Skrewt', 'NN')), (('Blast-Ended-Skrewt', 'NN'), 'case', ('past', 'IN')), (('Blast-Ended-Skrewt', 'NN'), 'det:predet', ('both', 'PDT')), (('Blast-Ended-Skrewt', 'NN'), 'det', ('a', 'DT')), (('Blast-Ended-Skrewt', 'NN'), 'cc', ('and', 'CC')), (('Blast-Ended-Skrewt', 'NN'), 'conj', ('Boggart', 'NN')), (('Boggart', 'NN'), 'det', ('a', 'DT')), (('Boggart', 'NN'), 'acl', ('disguised', 'VBN')), (('disguised', 'VBN'), 'nmod', ('Dementor', 'NNP')), (('Dementor', 'NNP'), 'case', ('as', 'IN')), (('Dementor', 'NNP'), 'det', ('a', 'DT'))]"
"Along the way , he hears Fleur scream .","['way', 'he', 'Fleur']","['way:hears', 'he:hears', 'Fleur:scream']",[],[],-0.4019,"[(('hears', 'VBZ'), 'nmod', ('way', 'NN')), (('way', 'NN'), 'case', ('Along', 'IN')), (('way', 'NN'), 'det', ('the', 'DT')), (('hears', 'VBZ'), 'nsubj', ('he', 'PRP')), (('hears', 'VBZ'), 'ccomp', ('scream', 'NN')), (('scream', 'NN'), 'nsubj', ('Fleur', 'NNP'))]"
"Harry rescues Cedric , who has been attacked by a cursed Krum ; Harry manages to stun Krum and sends out a signal for Krum to be rescued before he and Cedric move on .","['Harry', 'Krum', 'Harry', 'Krum', 'he', 'Cedric']","['Harry:rescues', 'Krum:attacked', 'Harry:manages', 'Krum:signal', 'he:move', 'Cedric:move']","['Cedric', 'Krum', 'signal']","['Cedric:rescues', 'Krum:stun', 'signal:sends']",0.2732,"[(('rescues', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('rescues', 'VBZ'), 'dobj', ('Cedric', 'NNP')), (('Cedric', 'NNP'), 'acl:relcl', ('attacked', 'VBN')), (('attacked', 'VBN'), 'nsubjpass', ('who', 'WP')), (('attacked', 'VBN'), 'aux', ('has', 'VBZ')), (('attacked', 'VBN'), 'auxpass', ('been', 'VBN')), (('attacked', 'VBN'), 'nmod', ('Krum', 'NNP')), (('Krum', 'NNP'), 'case', ('by', 'IN')), (('Krum', 'NNP'), 'det', ('a', 'DT')), (('Krum', 'NNP'), 'compound', ('cursed', 'NNP')), (('rescues', 'VBZ'), 'parataxis', ('manages', 'VBZ')), (('manages', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('manages', 'VBZ'), 'xcomp', ('stun', 'VB')), (('stun', 'VB'), 'mark', ('to', 'TO')), (('stun', 'VB'), 'dobj', ('Krum', 'NNP')), (('manages', 'VBZ'), 'cc', ('and', 'CC')), (('manages', 'VBZ'), 'conj', ('sends', 'VBZ')), (('sends', 'VBZ'), 'compound:prt', ('out', 'RP')), (('sends', 'VBZ'), 'dobj', ('signal', 'NN')), (('signal', 'NN'), 'det', ('a', 'DT')), (('signal', 'NN'), 'nmod', ('Krum', 'NNP')), (('Krum', 'NNP'), 'case', ('for', 'IN')), (('manages', 'VBZ'), 'xcomp', ('rescued', 'JJ')), (('rescued', 'JJ'), 'mark', ('to', 'TO')), (('rescued', 'JJ'), 'cop', ('be', 'VB')), (('rescued', 'JJ'), 'advcl', ('move', 'VBP')), (('move', 'VBP'), 'mark', ('before', 'IN')), (('move', 'VBP'), 'nsubj', ('he', 'PRP')), (('he', 'PRP'), 'cc', ('and', 'CC')), (('he', 'PRP'), 'conj', ('Cedric', 'NNP')), (('move', 'VBP'), 'compound:prt', ('on', 'RP'))]"
"Harry manages to pass a sphinx and , as he approaches the Cup , is attacked by an Acromantula .","['Harry', 'he', 'Acromantula']","['Harry:manages', 'he:approaches', 'Acromantula:attacked']","['sphinx', 'Cup']","['sphinx:pass', 'Cup:approaches']",-0.4588,"[(('manages', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('manages', 'VBZ'), 'xcomp', ('pass', 'VB')), (('pass', 'VB'), 'mark', ('to', 'TO')), (('pass', 'VB'), 'dobj', ('sphinx', 'NN')), (('sphinx', 'NN'), 'det', ('a', 'DT')), (('manages', 'VBZ'), 'cc', ('and', 'CC')), (('manages', 'VBZ'), 'parataxis', ('approaches', 'VBZ')), (('approaches', 'VBZ'), 'mark', ('as', 'IN')), (('approaches', 'VBZ'), 'nsubj', ('he', 'PRP')), (('approaches', 'VBZ'), 'dobj', ('Cup', 'NN')), (('Cup', 'NN'), 'det', ('the', 'DT')), (('manages', 'VBZ'), 'conj', ('attacked', 'VBN')), (('attacked', 'VBN'), 'auxpass', ('is', 'VBZ')), (('attacked', 'VBN'), 'nmod', ('Acromantula', 'NNP')), (('Acromantula', 'NNP'), 'case', ('by', 'IN')), (('Acromantula', 'NNP'), 'det', ('an', 'DT'))]"
"Aided by Cedric , he defeats it , though one of Harry 's legs is injured in the process .","['Cedric', 'he', 'legs', 'process']","['Cedric:Aided', 'he:defeats', 'legs:one', 'process:injured']",['it'],['it:defeats'],-0.6124,"[(('defeats', 'VBZ'), 'advcl', ('Aided', 'VBN')), (('Aided', 'VBN'), 'nmod', ('Cedric', 'NNP')), (('Cedric', 'NNP'), 'case', ('by', 'IN')), (('defeats', 'VBZ'), 'nsubj', ('he', 'PRP')), (('defeats', 'VBZ'), 'dobj', ('it', 'PRP')), (('defeats', 'VBZ'), 'advcl', ('injured', 'VBN')), (('injured', 'VBN'), 'mark', ('though', 'IN')), (('injured', 'VBN'), 'nsubjpass', ('one', 'CD')), (('one', 'CD'), 'nmod', ('legs', 'NNS')), (('legs', 'NNS'), 'case', ('of', 'IN')), (('legs', 'NNS'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('injured', 'VBN'), 'auxpass', ('is', 'VBZ')), (('injured', 'VBN'), 'nmod', ('process', 'NN')), (('process', 'NN'), 'case', ('in', 'IN')), (('process', 'NN'), 'det', ('the', 'DT'))]"
"After taking the monster out , they decide to grab the Cup simultaneously .",['they'],['they:decide'],"['monster', 'Cup']","['monster:taking', 'Cup:grab']",0.0,"[(('decide', 'VBP'), 'advcl', ('taking', 'VBG')), (('taking', 'VBG'), 'mark', ('After', 'IN')), (('taking', 'VBG'), 'dobj', ('monster', 'NN')), (('monster', 'NN'), 'det', ('the', 'DT')), (('taking', 'VBG'), 'compound:prt', ('out', 'RP')), (('decide', 'VBP'), 'nsubj', ('they', 'PRP')), (('decide', 'VBP'), 'xcomp', ('grab', 'VB')), (('grab', 'VB'), 'mark', ('to', 'TO')), (('grab', 'VB'), 'dobj', ('Cup', 'NN')), (('Cup', 'NN'), 'det', ('the', 'DT')), (('grab', 'VB'), 'advmod', ('simultaneously', 'RB'))]"
"Unbeknownst to them , the Cup is actually a Portkey that transports them to an old cemetery in the village of Little Hangleton .","['them', 'Cup', 'cemetery', 'village', 'Hangleton']","['them:Unbeknownst', 'Cup:Portkey', 'cemetery:transports', 'village:cemetery', 'Hangleton:village']",['them'],['them:transports'],0.0,"[(('Portkey', 'NN'), 'ccomp', ('Unbeknownst', 'VB')), (('Unbeknownst', 'VB'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('to', 'TO')), (('Portkey', 'NN'), 'nsubj', ('Cup', 'NNP')), (('Cup', 'NNP'), 'det', ('the', 'DT')), (('Portkey', 'NN'), 'cop', ('is', 'VBZ')), (('Portkey', 'NN'), 'advmod', ('actually', 'RB')), (('Portkey', 'NN'), 'det', ('a', 'DT')), (('Portkey', 'NN'), 'acl:relcl', ('transports', 'VBZ')), (('transports', 'VBZ'), 'nsubj', ('that', 'WDT')), (('transports', 'VBZ'), 'dobj', ('them', 'PRP')), (('transports', 'VBZ'), 'nmod', ('cemetery', 'NN')), (('cemetery', 'NN'), 'case', ('to', 'TO')), (('cemetery', 'NN'), 'det', ('an', 'DT')), (('cemetery', 'NN'), 'amod', ('old', 'JJ')), (('cemetery', 'NN'), 'nmod', ('village', 'NN')), (('village', 'NN'), 'case', ('in', 'IN')), (('village', 'NN'), 'det', ('the', 'DT')), (('village', 'NN'), 'nmod', ('Hangleton', 'NNP')), (('Hangleton', 'NNP'), 'case', ('of', 'IN')), (('Hangleton', 'NNP'), 'compound', ('Little', 'NNP'))]"
"Just as Harry and Cedric are trying to figure out what happened , a stranger appears and Harry 's scar begins hurting again .","['Harry', 'Cedric', 'stranger', 'scar']","['Harry:trying', 'Cedric:trying', 'stranger:appears', 'scar:begins']",[],[],-0.4019,"[(('appears', 'VBZ'), 'advcl', ('trying', 'VBG')), (('trying', 'VBG'), 'advmod', ('Just', 'RB')), (('trying', 'VBG'), 'mark', ('as', 'IN')), (('trying', 'VBG'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Cedric', 'NNP')), (('trying', 'VBG'), 'aux', ('are', 'VBP')), (('trying', 'VBG'), 'xcomp', ('figure', 'VB')), (('figure', 'VB'), 'mark', ('to', 'TO')), (('figure', 'VB'), 'compound:prt', ('out', 'RP')), (('figure', 'VB'), 'ccomp', ('happened', 'VBD')), (('happened', 'VBD'), 'nsubj', ('what', 'WP')), (('appears', 'VBZ'), 'nsubj', ('stranger', 'NN')), (('stranger', 'NN'), 'det', ('a', 'DT')), (('appears', 'VBZ'), 'cc', ('and', 'CC')), (('appears', 'VBZ'), 'conj', ('begins', 'VBZ')), (('begins', 'VBZ'), 'nsubj', ('scar', 'NN')), (('scar', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('begins', 'VBZ'), 'xcomp', ('hurting', 'VBG')), (('hurting', 'VBG'), 'advmod', ('again', 'RB'))]"
"A second voice orders the stranger to kill Cedric , which he does , leaving Harry frozen with shock and horror .","['orders', 'stranger', 'he', 'shock', 'horror']","['orders:frozen', 'stranger:kill', 'he:does', 'shock:frozen', 'horror:frozen']","['Cedric', 'Harry']","['Cedric:kill', 'Harry:leaving']",-0.9001,"[(('frozen', 'VBN'), 'nsubj', ('orders', 'NNS')), (('orders', 'NNS'), 'det', ('A', 'DT')), (('orders', 'NNS'), 'amod', ('second', 'JJ')), (('orders', 'NNS'), 'compound', ('voice', 'NN')), (('orders', 'NNS'), 'acl', ('kill', 'VB')), (('kill', 'VB'), 'nsubj', ('stranger', 'NN')), (('stranger', 'NN'), 'det', ('the', 'DT')), (('kill', 'VB'), 'mark', ('to', 'TO')), (('kill', 'VB'), 'dobj', ('Cedric', 'NNP')), (('Cedric', 'NNP'), 'acl:relcl', ('does', 'VBZ')), (('does', 'VBZ'), 'nsubj', ('he', 'PRP')), (('does', 'VBZ'), 'xcomp', ('leaving', 'VBG')), (('leaving', 'VBG'), 'dobj', ('which', 'WDT')), (('leaving', 'VBG'), 'dobj', ('Harry', 'NNP')), (('frozen', 'VBN'), 'nmod', ('shock', 'NN')), (('shock', 'NN'), 'case', ('with', 'IN')), (('shock', 'NN'), 'cc', ('and', 'CC')), (('shock', 'NN'), 'conj', ('horror', 'NN'))]"
Harry is then dragged to a large marble tombstone with the name Tom engraved upon it .,"['tombstone', 'Tom', 'it']","['tombstone:dragged', 'Tom:dragged', 'it:engraved']",['Harry'],['Harry:dragged'],-0.0516,"[(('dragged', 'VBN'), 'nsubjpass', ('Harry', 'NNP')), (('dragged', 'VBN'), 'auxpass', ('is', 'VBZ')), (('dragged', 'VBN'), 'advmod', ('then', 'RB')), (('dragged', 'VBN'), 'nmod', ('tombstone', 'NN')), (('tombstone', 'NN'), 'case', ('to', 'TO')), (('tombstone', 'NN'), 'det', ('a', 'DT')), (('tombstone', 'NN'), 'amod', ('large', 'JJ')), (('tombstone', 'NN'), 'compound', ('marble', 'NN')), (('dragged', 'VBN'), 'nmod', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', ('with', 'IN')), (('Tom', 'NNP'), 'det', ('the', 'DT')), (('Tom', 'NNP'), 'compound', ('name', 'NN')), (('Tom', 'NNP'), 'acl', ('engraved', 'VBN')), (('engraved', 'VBN'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('upon', 'IN'))]"
"The stranger then tightly bound Harry tightly with thick black cords from arm , wrists , legs , neck to ankle to it and has him gagged .","['stranger', 'cords', 'arm', 'it']","['stranger:gagged', 'cords:tightly', 'arm:cords', 'it:ankle']",['him'],['him:has'],-0.3182,"[(('gagged', 'VBD'), 'nsubj', ('stranger', 'NN')), (('stranger', 'NN'), 'det', ('The', 'DT')), (('stranger', 'NN'), 'dep', ('bound', 'VBN')), (('bound', 'VBN'), 'advmod', ('tightly', 'RB')), (('tightly', 'RB'), 'advmod', ('then', 'RB')), (('bound', 'VBN'), 'xcomp', ('Harry', 'NNP')), (('Harry', 'NNP'), 'advmod', ('tightly', 'RB')), (('tightly', 'RB'), 'nmod', ('cords', 'NNS')), (('cords', 'NNS'), 'case', ('with', 'IN')), (('cords', 'NNS'), 'amod', ('thick', 'JJ')), (('cords', 'NNS'), 'amod', ('black', 'JJ')), (('cords', 'NNS'), 'nmod', ('arm', 'NN')), (('arm', 'NN'), 'case', ('from', 'IN')), (('arm', 'NN'), 'appos', ('wrists', 'NNS')), (('wrists', 'NNS'), 'appos', ('legs', 'NNS')), (('cords', 'NNS'), 'advmod', ('neck', 'NN')), (('bound', 'VBN'), 'xcomp', ('ankle', 'VB')), (('ankle', 'VB'), 'mark', ('to', 'TO')), (('ankle', 'VB'), 'nmod', ('it', 'PRP')), (('it', 'PRP'), 'case', ('to', 'TO')), (('bound', 'VBN'), 'cc', ('and', 'CC')), (('bound', 'VBN'), 'conj', ('has', 'VBZ')), (('has', 'VBZ'), 'dobj', ('him', 'PRP'))]"
"Unable to escape , Harry recognises the stranger as Peter due to the missing finger on his right hand .","['Harry', 'stranger', 'Peter', 'finger', 'hand']","['Harry:recognises', 'stranger:due', 'Peter:stranger', 'finger:due', 'hand:finger']",[],[],0.4019,"[(('recognises', 'VBZ'), 'ccomp', ('Unable', 'JJ')), (('Unable', 'JJ'), 'xcomp', ('escape', 'VB')), (('escape', 'VB'), 'mark', ('to', 'TO')), (('recognises', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('recognises', 'VBZ'), 'xcomp', ('due', 'JJ')), (('due', 'JJ'), 'nsubj', ('stranger', 'NN')), (('stranger', 'NN'), 'det', ('the', 'DT')), (('stranger', 'NN'), 'nmod', ('Peter', 'NNP')), (('Peter', 'NNP'), 'case', ('as', 'IN')), (('due', 'JJ'), 'nmod', ('finger', 'NN')), (('finger', 'NN'), 'case', ('to', 'TO')), (('finger', 'NN'), 'det', ('the', 'DT')), (('finger', 'NN'), 'amod', ('missing', 'VBG')), (('finger', 'NN'), 'nmod', ('hand', 'NN')), (('hand', 'NN'), 'case', ('on', 'IN')), (('hand', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('hand', 'NN'), 'amod', ('right', 'JJ'))]"
He also notes that Pettigrew is carrying what appears to be a deformed infant .,"['He', 'Pettigrew']","['He:notes', 'Pettigrew:carrying']",[],[],0.0,"[(('notes', 'VBZ'), 'nsubj', ('He', 'PRP')), (('notes', 'VBZ'), 'advmod', ('also', 'RB')), (('notes', 'VBZ'), 'ccomp', ('carrying', 'VBG')), (('carrying', 'VBG'), 'mark', ('that', 'IN')), (('carrying', 'VBG'), 'nsubj', ('Pettigrew', 'NNP')), (('carrying', 'VBG'), 'aux', ('is', 'VBZ')), (('carrying', 'VBG'), 'ccomp', ('appears', 'VBZ')), (('appears', 'VBZ'), 'nsubj', ('what', 'WP')), (('appears', 'VBZ'), 'xcomp', ('infant', 'NN')), (('infant', 'NN'), 'mark', ('to', 'TO')), (('infant', 'NN'), 'cop', ('be', 'VB')), (('infant', 'NN'), 'det', ('a', 'DT')), (('infant', 'NN'), 'amod', ('deformed', 'JJ'))]"
"Pettigrew takes some of Harry 's blood , bone dust from Tom 's grave , and puts them in a cauldron .","['Pettigrew', 'dust', 'grave', 'cauldron']","['Pettigrew:takes', 'dust:some', 'grave:takes', 'cauldron:puts']",['them'],['them:puts'],-0.3818,"[(('takes', 'VBZ'), 'nsubj', ('Pettigrew', 'NNP')), (('takes', 'VBZ'), 'dobj', ('some', 'DT')), (('some', 'DT'), 'nmod', ('dust', 'NN')), (('dust', 'NN'), 'case', ('of', 'IN')), (('dust', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('dust', 'NN'), 'compound', ('blood', 'NN')), (('dust', 'NN'), 'dep', ('bone', 'NN')), (('takes', 'VBZ'), 'nmod', ('grave', 'NN')), (('grave', 'NN'), 'case', ('from', 'IN')), (('grave', 'NN'), 'nmod:poss', ('Tom', 'NNP')), (('Tom', 'NNP'), 'case', (""'s"", 'POS')), (('takes', 'VBZ'), 'cc', ('and', 'CC')), (('takes', 'VBZ'), 'conj', ('puts', 'VBZ')), (('puts', 'VBZ'), 'dobj', ('them', 'PRP')), (('puts', 'VBZ'), 'nmod', ('cauldron', 'NN')), (('cauldron', 'NN'), 'case', ('in', 'IN')), (('cauldron', 'NN'), 'det', ('a', 'DT'))]"
"He then cuts off his own right hand , at the orders of the strange creature , and places it in a cauldron .","['He', 'orders', 'creature', 'cauldron']","['He:cuts', 'orders:hand', 'creature:orders', 'cauldron:places']","['hand', 'it']","['hand:cuts', 'it:places']",0.0516,"[(('cuts', 'VBZ'), 'nsubj', ('He', 'PRP')), (('cuts', 'VBZ'), 'advmod', ('then', 'RB')), (('cuts', 'VBZ'), 'compound:prt', ('off', 'RP')), (('cuts', 'VBZ'), 'dobj', ('hand', 'NN')), (('hand', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('hand', 'NN'), 'amod', ('own', 'JJ')), (('hand', 'NN'), 'compound', ('right', 'NN')), (('hand', 'NN'), 'nmod', ('orders', 'NNS')), (('orders', 'NNS'), 'case', ('at', 'IN')), (('orders', 'NNS'), 'det', ('the', 'DT')), (('orders', 'NNS'), 'nmod', ('creature', 'NN')), (('creature', 'NN'), 'case', ('of', 'IN')), (('creature', 'NN'), 'det', ('the', 'DT')), (('creature', 'NN'), 'amod', ('strange', 'JJ')), (('cuts', 'VBZ'), 'cc', ('and', 'CC')), (('cuts', 'VBZ'), 'conj', ('places', 'VBZ')), (('places', 'VBZ'), 'dobj', ('it', 'PRP')), (('places', 'VBZ'), 'nmod', ('cauldron', 'NN')), (('cauldron', 'NN'), 'case', ('in', 'IN')), (('cauldron', 'NN'), 'det', ('a', 'DT'))]"
"The creature is revealed to be none other than Tom himself , and the potion made by Pettigrew returns him his powers stronger than before .","['potion', 'Pettigrew', 'him']","['potion:returns', 'Pettigrew:made', 'him:powers']","['creature', 'himself']","['creature:revealed', 'himself:Tom']",0.3818,"[(('revealed', 'VBN'), 'nsubjpass', ('creature', 'NN')), (('creature', 'NN'), 'det', ('The', 'DT')), (('revealed', 'VBN'), 'auxpass', ('is', 'VBZ')), (('revealed', 'VBN'), 'xcomp', ('none', 'NN')), (('none', 'NN'), 'mark', ('to', 'TO')), (('none', 'NN'), 'cop', ('be', 'VB')), (('none', 'NN'), 'amod', ('other', 'JJ')), (('none', 'NN'), 'advcl', ('Tom', 'VBG')), (('Tom', 'VBG'), 'mark', ('than', 'IN')), (('Tom', 'VBG'), 'dobj', ('himself', 'PRP')), (('revealed', 'VBN'), 'cc', ('and', 'CC')), (('revealed', 'VBN'), 'conj', ('returns', 'VBZ')), (('returns', 'VBZ'), 'nsubj', ('potion', 'NN')), (('potion', 'NN'), 'det', ('the', 'DT')), (('potion', 'NN'), 'acl', ('made', 'VBN')), (('made', 'VBN'), 'nmod', ('Pettigrew', 'NNP')), (('Pettigrew', 'NNP'), 'case', ('by', 'IN')), (('returns', 'VBZ'), 'xcomp', ('powers', 'NNS')), (('powers', 'NNS'), 'nsubj', ('him', 'PRP')), (('powers', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('powers', 'NNS'), 'amod', ('stronger', 'JJR')), (('stronger', 'JJR'), 'advcl', ('before', 'RB')), (('before', 'RB'), 'case', ('than', 'IN'))]"
Tom forces Wormtail to take out his bleeding arm to activate the Dark Mark and summon the Death .,['Tom'],['Tom:forces'],"['Wormtail', 'arm', 'Mark', 'Death']","['Wormtail:forces', 'arm:take', 'Mark:activate', 'Death:summon']",-0.5994,"[(('forces', 'VBZ'), 'nsubj', ('Tom', 'NNP')), (('forces', 'VBZ'), 'dobj', ('Wormtail', 'NNP')), (('forces', 'VBZ'), 'xcomp', ('take', 'VB')), (('take', 'VB'), 'mark', ('to', 'TO')), (('take', 'VB'), 'compound:prt', ('out', 'RP')), (('take', 'VB'), 'dobj', ('arm', 'NN')), (('arm', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('arm', 'NN'), 'compound', ('bleeding', 'NN')), (('take', 'VB'), 'advcl', ('activate', 'VB')), (('activate', 'VB'), 'mark', ('to', 'TO')), (('activate', 'VB'), 'dobj', ('Mark', 'NNP')), (('Mark', 'NNP'), 'det', ('the', 'DT')), (('Mark', 'NNP'), 'amod', ('Dark', 'JJ')), (('activate', 'VB'), 'cc', ('and', 'CC')), (('activate', 'VB'), 'conj', ('summon', 'VB')), (('summon', 'VB'), 'dobj', ('Death', 'NN')), (('Death', 'NN'), 'det', ('the', 'DT'))]"
