"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" Albus confides in Harry that he had sought the Hallows , with Gellert , for less than noble reasons and that the death of his sister resulted from their association . In Albus 's opinion , only Harry is worthy of possessing the Hallows . With all of his secrets in the open , Harry can no longer find himself angry with Albus even after all he has been through . Harry is given the choice of moving on or returning to try to stop Tom . Harry chooses to return to life and fight back . Back in the forest , Tom appears to have collapsed at the same time Harry did . Fearing not all went according to plan , he orders Narcissa to check and see if Harry is dead , and after being subtly notified that her son , Draco , is alive and well inside Hogwarts , she tells Tom and the Death Eaters that Harry is indeed dead , so that she may enter the castle and find him .",-0.357142857142857,7," 309 310 311 312 313 314 315",0.282051282051282,0.128205128205128,0.0769230769230769,0.102564102564103,0.0256410256410256,0.230769230769231,0.0512820512820513,0.102564102564103,0.53738,-0.99452,0.51516
" Tom then attempts to desecrate Harry 's `` corpse '' by casting the Cruciatus Curse on it multiple times , but Harry feels no pain from these curses . Afterwards , Tom orders Rubeus to carry Harry back to Hogwarts during the Death victory march . Tom then challenges Hogwarts to surrender but is faced down by Neville . Tom proceeds to torture Neville by summoning the Sorting Hat , placing it on his head , and setting it aflame .",-1.3875,4," 316 317 318 319",0.178571428571429,0.107142857142857,0.142857142857143,0.178571428571429,0.0357142857142857,0.285714285714286,0.0357142857142857,0.0357142857142857,-0.21038,-0.74846,0.19327
" At that moment , Hogwarts reinforcements appear near the school boundaries and run toward the school , the centaurs join the side of Hogwarts in the battle , and the battle recommences .",-0.25,1," 320",0.333333333333333,0,0,0,0,0,0,0.666666666666667,0.14364,-0.47091,0.505
" In the confusion , Harry covers himself with the Invisibility Cloak .",-0.5,1," 321",0.5,0,0,0.25,0,0.25,0,0,-0.08,-0.83125,-0.2175
" Nagini , the last Horcrux , is beheaded by Neville using Gryffindor 's sword , pulled from the Sorting Hat in part for his bravery .",0.5,1," 322",NA,NA,NA,NA,NA,NA,NA,NA,0.84125,-0.865,0.8525
" Harry fights his way into the Great casting curses and protective spells from underneath his cloak , where a huge battle is taking place as Hogwarts fighters , Albus 's Army , the Order of the Phoenix , and other forces battle the remnants of Tom 's army .",-0.3,1," 323",0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.165,-0.54553,0.56895
" Eventually , All the Death Eaters are either killed or defeated with just Tom and Bellatrix left standing .",-2.25,1," 324",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.285714285714286,0.142857142857143,0,-1.20917,-0.28833,-0.425
" Tom duels Minerva , his old mentor Horace , and Kingsley , while nearby Bellatrix battles Ginevra , Luna , and Hermione . After Ginevra narrowly avoids a Killing Curse , her mother takes over and brutally kills Bellatrix in a duel .",-1.925,2," 325 326",0.2,0.133333333333333,0.0666666666666667,0.2,0.0666666666666667,0.2,0,0.133333333333333,-0.73,0.09364,0.00636
" In his deep fury and anger , Tom tries to kill Mrs , but Harry reveals himself by casting a Shield Charm to protect her . Coming face-to-face with Tom in the Great , Harry is seemingly faced with impossible odds -- Tom possesses the Elder and has murdered who he thought to be its previous master , Severus .",-0.55,2," 327 328",0.285714285714286,0.142857142857143,0,0.142857142857143,0,0.357142857142857,0,0.0714285714285714,0.22667,-0.76083,0.33312
" Harry believes differently based on the information he received from Ollivander ; as Harry sees it , Draco became the true master of the Elder when he disarmed Albus against his will , therefore , defeating him .",1.65,1," 329",0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.91625,-1.39375,0.69167
" Since Harry had taken Malfoy 's wand at Malfoy , full mastery and control of the wand then passed to Harry , not Tom .",0.25,1," 330",0.4,0,0,0,0.2,0.2,0,0.2,0.4675,-0.64938,0.6275
" The two debate this point among the verbal barbs they trade , with Harry revealing that Albus also asked Severus to kill Severus if necessary to prevent anyone else from defeating Severus and having the Elder 's power die with Severus , but that was prevented by Draco disarming Severus . Harry also attempts to save Tom , who Severus is calling by Severus 's given name , Tom , from Severus by telling Severus to feel some remorse for all Severus had done .",-1.225,2," 331 332",0.142857142857143,0,0,0.214285714285714,0.0714285714285714,0.357142857142857,0,0.214285714285714,0.333,-0.88633,0.4655
" This shocks Tom more than anything Harry has ever said to Severus up to this point . Harry explains all of this to Tom , who chooses not to believe him . Just as the sun breaks the horizon , Tom attacks Harry .",-0.15,3," 333 334 335",0.272727272727273,0.181818181818182,0,0,0.0909090909090909,0.272727272727273,0.0909090909090909,0.0909090909090909,0.355,-0.50773,0.57818
" When Tom 's Killing Curse from the Elder strikes Harry 's Disarming , the Elder Wand flies out of Tom 's hand into Harry 's hand and the Killing Curse is directed towards Tom .",-1.7,1," 336",0.3,0,0.1,0.2,0,0.3,0,0.1,-0.1525,-0.69458,0.02667
" Harry 's theory has been proven correct -- the Elder refuses to kill Harry 's true master .",0.45,1," 337",0.1,0.1,0,0.1,0.1,0.2,0,0.4,0.527,-0.9545,0.367
" Tom is bereft of all his Horcruxes , but since his soul is irreparably broken because of the Horcruxes themselves , he does not actually die .",-2,1," 338",0.2,0,0,0.4,0,0.4,0,0,-0.00417,-0.58083,0.22
" He is gone , completely vanquished of power and life , but stuck in the limbo stage between life and death for all eternity .",-0.6,1," 339",0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.45182,-0.37818,0.08303
" In the wake of the battle , major changes begin to occur in the Wizarding world .",-0.1,1," 340",1,0,0,0,0,0,0,0,0.69071,-0.80214,0.39
" Kingsley is appointed interim Minister for Magic and the Death Eaters are fleeing for their lives .",-1.3,1," 341",0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.252,-0.501,0.321
" Harry takes the time to explain to Ronald and Hermione everything that happened as they walk to the Headmaster 's office .",0,1," 342",0.25,0.25,0,0,0,0.25,0,0.25,0.38357,-1.43143,0.50286
" Harry is now master of all three Deathly Hallows but chooses to leave the Resurrection lost in the forest where he dropped it , and plans to return the Elder to Albus 's tomb in the hope that when he dies its tremendous power will be broken , although not before he uses it successfully fully repair his own holly and phoenix feather wand .",0,1," 343",0.133333333333333,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.333333333333333,0.133333333333333,0.2,0.2686,-0.8062,0.1616
" Albus 's portrait applauds his decision .",0.5,1," 344",NA,NA,NA,NA,NA,NA,NA,NA,1.08333,-1.10667,1.6
