Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"When activated by Harry , the numbers on each coin would change to inform the bearer of the time and date of the next meeting .","['Harry', 'numbers', 'coin', 'time', 'date', 'meeting']","['Harry:activated', 'numbers:change', 'coin:numbers', 'time:bearer', 'date:bearer', 'meeting:time']",['bearer'],['bearer:inform'],0.0,"[(('change', 'VB'), 'advcl', ('activated', 'VBN')), (('activated', 'VBN'), 'advmod', ('When', 'WRB')), (('activated', 'VBN'), 'nmod', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', ('by', 'IN')), (('change', 'VB'), 'nsubj', ('numbers', 'NNS')), (('numbers', 'NNS'), 'det', ('the', 'DT')), (('numbers', 'NNS'), 'nmod', ('coin', 'NN')), (('coin', 'NN'), 'case', ('on', 'IN')), (('coin', 'NN'), 'det', ('each', 'DT')), (('change', 'VB'), 'aux', ('would', 'MD')), (('change', 'VB'), 'xcomp', ('inform', 'VB')), (('inform', 'VB'), 'mark', ('to', 'TO')), (('inform', 'VB'), 'dobj', ('bearer', 'NN')), (('bearer', 'NN'), 'det', ('the', 'DT')), (('bearer', 'NN'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'case', ('of', 'IN')), (('time', 'NN'), 'det', ('the', 'DT')), (('time', 'NN'), 'cc', ('and', 'CC')), (('time', 'NN'), 'conj', ('date', 'NN')), (('time', 'NN'), 'nmod', ('meeting', 'NN')), (('meeting', 'NN'), 'case', ('of', 'IN')), (('meeting', 'NN'), 'det', ('the', 'DT')), (('meeting', 'NN'), 'amod', ('next', 'JJ'))]"
"In the D.A. meetings , Harry started them off slowly , practising the Disarming Charm .","['meetings', 'Harry']","['meetings:started', 'Harry:started']","['them', 'Charm']","['them:started', 'Charm:practising']",0.4019,"[(('started', 'VBD'), 'nmod', ('meetings', 'NNS')), (('meetings', 'NNS'), 'case', ('In', 'IN')), (('meetings', 'NNS'), 'det', ('the', 'DT')), (('meetings', 'NNS'), 'compound', ('D.A.', 'NNP')), (('started', 'VBD'), 'nsubj', ('Harry', 'NNP')), (('started', 'VBD'), 'dobj', ('them', 'PRP')), (('started', 'VBD'), 'advmod', ('slowly', 'RB')), (('slowly', 'RB'), 'advmod', ('off', 'RB')), (('started', 'VBD'), 'advcl', ('practising', 'VBG')), (('practising', 'VBG'), 'dobj', ('Charm', 'NNP')), (('Charm', 'NNP'), 'det', ('the', 'DT')), (('Charm', 'NNP'), 'compound', ('Disarming', 'NNP'))]"
"The class progressed at a fair rate , practising the Impediment Jinx , the Reductor , and the Stunning Spell .","['class', 'rate']","['class:progressed', 'rate:progressed']","['Jinx', 'Reductor', 'Spell']","['Jinx:practising', 'Reductor:practising', 'Spell:practising']",0.5994,"[(('progressed', 'VBD'), 'nsubj', ('class', 'NN')), (('class', 'NN'), 'det', ('The', 'DT')), (('progressed', 'VBD'), 'nmod', ('rate', 'NN')), (('rate', 'NN'), 'case', ('at', 'IN')), (('rate', 'NN'), 'det', ('a', 'DT')), (('rate', 'NN'), 'amod', ('fair', 'JJ')), (('progressed', 'VBD'), 'xcomp', ('practising', 'VBG')), (('practising', 'VBG'), 'dobj', ('Jinx', 'NNP')), (('Jinx', 'NNP'), 'det', ('the', 'DT')), (('Jinx', 'NNP'), 'compound', ('Impediment', 'NNP')), (('Jinx', 'NNP'), 'conj', ('Reductor', 'NN')), (('Reductor', 'NN'), 'det', ('the', 'DT')), (('Jinx', 'NNP'), 'cc', ('and', 'CC')), (('Jinx', 'NNP'), 'conj', ('Spell', 'NNP')), (('Spell', 'NNP'), 'det', ('the', 'DT')), (('Spell', 'NNP'), 'compound', ('Stunning', 'NNP'))]"
"The Gryffindor team began their season with a victory against Slytherin , despite the fact that Ronald was very nervous and did n't play well .","['team', 'victory', 'Slytherin', 'fact', 'Ronald']","['team:began', 'victory:began', 'Slytherin:victory', 'fact:began', 'Ronald:nervous']",['season'],['season:began'],-0.642,"[(('began', 'VBD'), 'nsubj', ('team', 'NN')), (('team', 'NN'), 'det', ('The', 'DT')), (('team', 'NN'), 'compound', ('Gryffindor', 'NNP')), (('began', 'VBD'), 'dobj', ('season', 'NN')), (('season', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('began', 'VBD'), 'nmod', ('victory', 'NN')), (('victory', 'NN'), 'case', ('with', 'IN')), (('victory', 'NN'), 'det', ('a', 'DT')), (('victory', 'NN'), 'nmod', ('Slytherin', 'NNP')), (('Slytherin', 'NNP'), 'case', ('against', 'IN')), (('began', 'VBD'), 'nmod', ('fact', 'NN')), (('fact', 'NN'), 'case', ('despite', 'IN')), (('fact', 'NN'), 'det', ('the', 'DT')), (('fact', 'NN'), 'dep', ('nervous', 'JJ')), (('nervous', 'JJ'), 'mark', ('that', 'IN')), (('nervous', 'JJ'), 'nsubj', ('Ronald', 'NNP')), (('nervous', 'JJ'), 'cop', ('was', 'VBD')), (('nervous', 'JJ'), 'advmod', ('very', 'RB')), (('nervous', 'JJ'), 'cc', ('and', 'CC')), (('nervous', 'JJ'), 'conj', ('play', 'VB')), (('play', 'VB'), 'aux', ('did', 'VBD')), (('play', 'VB'), 'neg', (""n't"", 'RB')), (('play', 'VB'), 'advmod', ('well', 'RB'))]"
Slytherin-Salazar composed a song mocking Salazar 's performance .,['Slytherin-Salazar'],['Slytherin-Salazar:composed'],"['song', 'performance']","['song:composed', 'performance:mocking']",-0.4019,"[(('composed', 'VBN'), 'nsubj', ('Slytherin-Salazar', 'NNP')), (('composed', 'VBN'), 'dobj', ('song', 'NN')), (('song', 'NN'), 'det', ('a', 'DT')), (('song', 'NN'), 'acl', ('mocking', 'VBG')), (('mocking', 'VBG'), 'dobj', ('performance', 'NN')), (('performance', 'NN'), 'nmod:poss', ('Salazar', 'NNP')), (('Salazar', 'NNP'), 'case', (""'s"", 'POS'))]"
"Shortly after the match , Draco insulted and provoked Fred and George and Harry .","['match', 'Draco']","['match:insulted', 'Draco:insulted']","['Fred', 'George']","['Fred:provoked', 'George:provoked']",-0.6597,"[(('insulted', 'VBD'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'advmod', ('Shortly', 'RB')), (('match', 'NN'), 'case', ('after', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('insulted', 'VBD'), 'nsubj', ('Draco', 'NNP')), (('insulted', 'VBD'), 'cc', ('and', 'CC')), (('insulted', 'VBD'), 'conj', ('provoked', 'VBD')), (('provoked', 'VBD'), 'dobj', ('Fred', 'NNP')), (('Fred', 'NNP'), 'cc', ('and', 'CC')), (('Fred', 'NNP'), 'conj', ('George', 'NNP')), (('George', 'NNP'), 'cc', ('and', 'CC')), (('George', 'NNP'), 'conj', ('Harry', 'NNP'))]"
"Harry and George attacked him , but all three had their broomsticks confiscated and were given lifetime bans by Dolores .","['Harry', 'George', 'Dolores']","['Harry:attacked', 'George:attacked', 'Dolores:given']","['him', 'broomsticks', 'bans']","['him:attacked', 'broomsticks:confiscated', 'bans:given']",-0.25,"[(('attacked', 'VBD'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('George', 'NNP')), (('attacked', 'VBD'), 'dobj', ('him', 'PRP')), (('attacked', 'VBD'), 'cc', ('but', 'CC')), (('attacked', 'VBD'), 'conj', ('confiscated', 'VBN')), (('confiscated', 'VBN'), 'nsubj', ('three', 'CD')), (('three', 'CD'), 'det', ('all', 'DT')), (('confiscated', 'VBN'), 'aux', ('had', 'VBD')), (('confiscated', 'VBN'), 'dobj', ('broomsticks', 'NNS')), (('broomsticks', 'NNS'), 'nmod:poss', ('their', 'PRP$')), (('confiscated', 'VBN'), 'cc', ('and', 'CC')), (('confiscated', 'VBN'), 'conj', ('given', 'VBN')), (('given', 'VBN'), 'auxpass', ('were', 'VBD')), (('given', 'VBN'), 'dobj', ('bans', 'NNS')), (('bans', 'NNS'), 'compound', ('lifetime', 'NN')), (('given', 'VBN'), 'nmod', ('Dolores', 'NNP')), (('Dolores', 'NNP'), 'case', ('by', 'IN'))]"
"They were replaced by Andrew , Jack , and Ginevra , respectively .","['Andrew', 'Jack', 'Ginevra']","['Andrew:replaced', 'Jack:replaced', 'Ginevra:replaced']",['They'],['They:replaced'],0.34,"[(('replaced', 'VBN'), 'nsubjpass', ('They', 'PRP')), (('replaced', 'VBN'), 'auxpass', ('were', 'VBD')), (('replaced', 'VBN'), 'nmod', ('Andrew', 'NNP')), (('Andrew', 'NNP'), 'case', ('by', 'IN')), (('Andrew', 'NNP'), 'conj', ('Jack', 'NNP')), (('Andrew', 'NNP'), 'cc', ('and', 'CC')), (('Andrew', 'NNP'), 'conj', ('Ginevra', 'NNP')), (('replaced', 'VBN'), 'advmod', ('respectively', 'RB'))]"
"That night , they discover that Rubeus had returned home .","['they', 'Rubeus']","['they:discover', 'Rubeus:returned']",[],[],0.0,"[(('discover', 'VBP'), 'nmod:tmod', ('night', 'NN')), (('night', 'NN'), 'det', ('That', 'DT')), (('discover', 'VBP'), 'nsubj', ('they', 'PRP')), (('discover', 'VBP'), 'ccomp', ('returned', 'VBN')), (('returned', 'VBN'), 'mark', ('that', 'IN')), (('returned', 'VBN'), 'nsubj', ('Rubeus', 'NNP')), (('returned', 'VBN'), 'aux', ('had', 'VBD')), (('returned', 'VBN'), 'advmod', ('home', 'RB'))]"
Rubeus returned from his mission for Albus badly injured .,"['Rubeus', 'mission', 'Albus']","['Rubeus:returned', 'mission:returned', 'Albus:returned']",[],[],-0.7003,"[(('returned', 'VBD'), 'nsubj', ('Rubeus', 'NNS')), (('returned', 'VBD'), 'nmod', ('mission', 'NN')), (('mission', 'NN'), 'case', ('from', 'IN')), (('mission', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('returned', 'VBD'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('for', 'IN')), (('Albus', 'NNP'), 'amod', ('injured', 'VBN')), (('injured', 'VBN'), 'advmod', ('badly', 'RB'))]"
"Harry , Ronald and Hermione visit him and Rubeus tells them about his unlucky negotiations with the giants .","['Harry', 'Ronald', 'Hermione', 'Rubeus', 'negotiations', 'giants']","['Harry:visit', 'Ronald:visit', 'Hermione:visit', 'Rubeus:tells', 'negotiations:tells', 'giants:negotiations']","['him', 'them']","['him:visit', 'them:tells']",0.0,"[(('visit', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('visit', 'VBP'), 'dobj', ('him', 'PRP')), (('visit', 'VBP'), 'cc', ('and', 'CC')), (('visit', 'VBP'), 'conj', ('tells', 'VBZ')), (('tells', 'VBZ'), 'nsubj', ('Rubeus', 'NNP')), (('tells', 'VBZ'), 'dobj', ('them', 'PRP')), (('tells', 'VBZ'), 'nmod', ('negotiations', 'NNS')), (('negotiations', 'NNS'), 'case', ('about', 'IN')), (('negotiations', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('negotiations', 'NNS'), 'amod', ('unlucky', 'JJ')), (('negotiations', 'NNS'), 'nmod', ('giants', 'NNS')), (('giants', 'NNS'), 'case', ('with', 'IN')), (('giants', 'NNS'), 'det', ('the', 'DT'))]"
"They learn that the Death Eaters were also trying to recruit them , and he was unsuccessful in trying to convince the giants to help the Order .","['They', 'Eaters', 'he']","['They:learn', 'Eaters:trying', 'he:unsuccessful']","['them', 'giants', 'Order']","['them:recruit', 'giants:convince', 'Order:help']",-0.4019,"[(('learn', 'VBP'), 'nsubj', ('They', 'PRP')), (('learn', 'VBP'), 'ccomp', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('that', 'IN')), (('trying', 'VBG'), 'nsubj', ('Eaters', 'NNP')), (('Eaters', 'NNP'), 'det', ('the', 'DT')), (('Eaters', 'NNP'), 'compound', ('Death', 'NNP')), (('trying', 'VBG'), 'aux', ('were', 'VBD')), (('trying', 'VBG'), 'advmod', ('also', 'RB')), (('trying', 'VBG'), 'xcomp', ('recruit', 'VB')), (('recruit', 'VB'), 'mark', ('to', 'TO')), (('recruit', 'VB'), 'dobj', ('them', 'PRP')), (('learn', 'VBP'), 'cc', ('and', 'CC')), (('learn', 'VBP'), 'conj', ('unsuccessful', 'JJ')), (('unsuccessful', 'JJ'), 'nsubj', ('he', 'PRP')), (('unsuccessful', 'JJ'), 'cop', ('was', 'VBD')), (('unsuccessful', 'JJ'), 'advcl', ('trying', 'VBG')), (('trying', 'VBG'), 'mark', ('in', 'IN')), (('trying', 'VBG'), 'xcomp', ('convince', 'VB')), (('convince', 'VB'), 'mark', ('to', 'TO')), (('convince', 'VB'), 'dobj', ('giants', 'NNS')), (('giants', 'NNS'), 'det', ('the', 'DT')), (('convince', 'VB'), 'xcomp', ('help', 'VB')), (('help', 'VB'), 'mark', ('to', 'TO')), (('help', 'VB'), 'dobj', ('Order', 'NN')), (('Order', 'NN'), 'det', ('the', 'DT'))]"
"Hagrid resumes his teaching post , beginning with a lesson about Thestral , the mysterious winged horses only Harry could see .","['Hagrid', 'lesson', 'Thestral', 'Harry']","['Hagrid:resumes', 'lesson:beginning', 'Thestral:lesson', 'Harry:see']",['post'],['post:resumes'],0.0,"[(('resumes', 'VBZ'), 'nsubj', ('Hagrid', 'NNP')), (('resumes', 'VBZ'), 'dobj', ('post', 'NN')), (('post', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('post', 'NN'), 'compound', ('teaching', 'NN')), (('resumes', 'VBZ'), 'advcl', ('beginning', 'VBG')), (('beginning', 'VBG'), 'nmod', ('lesson', 'NN')), (('lesson', 'NN'), 'case', ('with', 'IN')), (('lesson', 'NN'), 'det', ('a', 'DT')), (('lesson', 'NN'), 'nmod', ('Thestral', 'NNP')), (('Thestral', 'NNP'), 'case', ('about', 'IN')), (('Thestral', 'NNP'), 'appos', ('horses', 'NNS')), (('horses', 'NNS'), 'det', ('the', 'DT')), (('horses', 'NNS'), 'amod', ('mysterious', 'JJ')), (('horses', 'NNS'), 'amod', ('winged', 'JJ')), (('beginning', 'VBG'), 'ccomp', ('see', 'VB')), (('see', 'VB'), 'advmod', ('only', 'RB')), (('see', 'VB'), 'nsubj', ('Harry', 'NNP')), (('see', 'VB'), 'aux', ('could', 'MD'))]"
Harry learns that only people who have witnessed death are able to see them .,"['Harry', 'people']","['Harry:learns', 'people:able']","['death', 'them']","['death:witnessed', 'them:see']",-0.5994,"[(('learns', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('learns', 'VBZ'), 'ccomp', ('able', 'JJ')), (('able', 'JJ'), 'mark', ('that', 'IN')), (('able', 'JJ'), 'nsubj', ('people', 'NNS')), (('people', 'NNS'), 'amod', ('only', 'JJ')), (('people', 'NNS'), 'acl:relcl', ('witnessed', 'VBN')), (('witnessed', 'VBN'), 'nsubj', ('who', 'WP')), (('witnessed', 'VBN'), 'aux', ('have', 'VBP')), (('witnessed', 'VBN'), 'dobj', ('death', 'NN')), (('able', 'JJ'), 'cop', ('are', 'VBP')), (('able', 'JJ'), 'xcomp', ('see', 'VB')), (('see', 'VB'), 'mark', ('to', 'TO')), (('see', 'VB'), 'dobj', ('them', 'PRP'))]"
Hagrid returns to his class and he is observed by Dolores while teaching about Thestral .,"['Hagrid', 'class', 'he', 'Dolores', 'Thestral']","['Hagrid:returns', 'class:returns', 'he:observed', 'Dolores:observed', 'Thestral:teaching']",[],[],0.0,"[(('returns', 'VBZ'), 'nsubj', ('Hagrid', 'NNP')), (('returns', 'VBZ'), 'nmod', ('class', 'NN')), (('class', 'NN'), 'case', ('to', 'TO')), (('class', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('returns', 'VBZ'), 'cc', ('and', 'CC')), (('returns', 'VBZ'), 'conj', ('observed', 'JJ')), (('observed', 'JJ'), 'nsubj', ('he', 'PRP')), (('observed', 'JJ'), 'cop', ('is', 'VBZ')), (('observed', 'JJ'), 'nmod', ('Dolores', 'NNP')), (('Dolores', 'NNP'), 'case', ('by', 'IN')), (('observed', 'JJ'), 'advcl', ('teaching', 'VBG')), (('teaching', 'VBG'), 'mark', ('while', 'IN')), (('teaching', 'VBG'), 'nmod', ('Thestral', 'NNP')), (('Thestral', 'NNP'), 'case', ('about', 'IN'))]"
Harry is expelled from Quidditch by Dolores and Ginevra replaces him as Gryffindor 's Seeker .,"['Quidditch', 'Dolores', 'Ginevra', 'Seeker']","['Quidditch:expelled', 'Dolores:expelled', 'Ginevra:replaces', 'Seeker:replaces']","['Harry', 'him']","['Harry:expelled', 'him:replaces']",-0.25,"[(('expelled', 'VBN'), 'nsubjpass', ('Harry', 'NNP')), (('expelled', 'VBN'), 'auxpass', ('is', 'VBZ')), (('expelled', 'VBN'), 'nmod', ('Quidditch', 'NNP')), (('Quidditch', 'NNP'), 'case', ('from', 'IN')), (('expelled', 'VBN'), 'nmod', ('Dolores', 'NNP')), (('Dolores', 'NNP'), 'case', ('by', 'IN')), (('expelled', 'VBN'), 'cc', ('and', 'CC')), (('expelled', 'VBN'), 'conj', ('replaces', 'VBZ')), (('replaces', 'VBZ'), 'nsubj', ('Ginevra', 'NNP')), (('replaces', 'VBZ'), 'dobj', ('him', 'PRP')), (('replaces', 'VBZ'), 'nmod', ('Seeker', 'NN')), (('Seeker', 'NN'), 'case', ('as', 'IN')), (('Seeker', 'NN'), 'nmod:poss', ('Gryffindor', 'NNP')), (('Gryffindor', 'NNP'), 'case', (""'s"", 'POS'))]"
"Harry has disturbing dreams about running down a hallway and attempting to open a door in the Ministry of Magic 's Department of Mysteries , but being unable to do so .","['Harry', 'Ministry', 'Department']","['Harry:has', 'Ministry:open', 'Department:Ministry']","['dreams', 'hallway', 'door']","['dreams:has', 'hallway:running', 'door:open']",-0.0772,"[(('has', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('has', 'VBZ'), 'dobj', ('dreams', 'NNS')), (('dreams', 'NNS'), 'amod', ('disturbing', 'JJ')), (('dreams', 'NNS'), 'acl', ('running', 'VBG')), (('running', 'VBG'), 'mark', ('about', 'IN')), (('running', 'VBG'), 'compound:prt', ('down', 'RP')), (('running', 'VBG'), 'dobj', ('hallway', 'NN')), (('hallway', 'NN'), 'det', ('a', 'DT')), (('running', 'VBG'), 'cc', ('and', 'CC')), (('running', 'VBG'), 'conj', ('attempting', 'VBG')), (('attempting', 'VBG'), 'xcomp', ('open', 'VB')), (('open', 'VB'), 'mark', ('to', 'TO')), (('open', 'VB'), 'dobj', ('door', 'NN')), (('door', 'NN'), 'det', ('a', 'DT')), (('open', 'VB'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('in', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('Ministry', 'NNP'), 'nmod', ('Department', 'NNP')), (('Department', 'NNP'), 'case', ('of', 'IN')), (('Department', 'NNP'), 'nmod:poss', ('Magic', 'NNP')), (('Magic', 'NNP'), 'case', (""'s"", 'POS')), (('Department', 'NNP'), 'nmod', ('Mysteries', 'NNPS')), (('Mysteries', 'NNPS'), 'case', ('of', 'IN')), (('has', 'VBZ'), 'cc', ('but', 'CC')), (('has', 'VBZ'), 'conj', ('unable', 'JJ')), (('unable', 'JJ'), 'cop', ('being', 'VBG')), (('unable', 'JJ'), 'xcomp', ('do', 'VB')), (('do', 'VB'), 'mark', ('to', 'TO')), (('do', 'VB'), 'advmod', ('so', 'RB'))]"
Then one night he dreams that he is a snake attacking Ronald 's father .,"['he', 'he']","['he:dreams', 'he:snake']",['father'],['father:attacking'],-0.0772,"[(('dreams', 'VBZ'), 'advmod', ('night', 'NN')), (('night', 'NN'), 'advmod', ('Then', 'RB')), (('night', 'NN'), 'nummod', ('one', 'CD')), (('dreams', 'VBZ'), 'nsubj', ('he', 'PRP')), (('dreams', 'VBZ'), 'ccomp', ('snake', 'NN')), (('snake', 'NN'), 'mark', ('that', 'IN')), (('snake', 'NN'), 'nsubj', ('he', 'PRP')), (('snake', 'NN'), 'cop', ('is', 'VBZ')), (('snake', 'NN'), 'det', ('a', 'DT')), (('snake', 'NN'), 'acl', ('attacking', 'VBG')), (('attacking', 'VBG'), 'dobj', ('father', 'NN')), (('father', 'NN'), 'nmod:poss', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', (""'s"", 'POS'))]"
"He awakens in a panic and tells others , who indeed find Mr at the Ministry , suffering from severe venomous snake bites .","['He', 'panic', 'Ministry', 'suffering', 'venomous']","['He:awakens', 'panic:awakens', 'Ministry:Mr', 'suffering:snake', 'venomous:suffering']","['others', 'Mr', 'bites']","['others:tells', 'Mr:find', 'bites:snake']",-0.8402,"[(('snake', 'NN'), 'ccomp', ('awakens', 'VBZ')), (('awakens', 'VBZ'), 'nsubj', ('He', 'PRP')), (('awakens', 'VBZ'), 'nmod', ('panic', 'NN')), (('panic', 'NN'), 'case', ('in', 'IN')), (('panic', 'NN'), 'det', ('a', 'DT')), (('awakens', 'VBZ'), 'cc', ('and', 'CC')), (('awakens', 'VBZ'), 'conj', ('tells', 'VBZ')), (('tells', 'VBZ'), 'dobj', ('others', 'NNS')), (('others', 'NNS'), 'acl:relcl', ('find', 'VBP')), (('find', 'VBP'), 'nsubj', ('who', 'WP')), (('find', 'VBP'), 'advmod', ('indeed', 'RB')), (('find', 'VBP'), 'dobj', ('Mr', 'NNP')), (('Mr', 'NNP'), 'nmod', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'case', ('at', 'IN')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('snake', 'NN'), 'nsubj', ('suffering', 'NN')), (('suffering', 'NN'), 'nmod', ('venomous', 'NNS')), (('venomous', 'NNS'), 'case', ('from', 'IN')), (('venomous', 'NNS'), 'amod', ('severe', 'JJ')), (('snake', 'NN'), 'dobj', ('bites', 'NNS'))]"
"Critically injured , Arthur was taken to St Mungo 's .",['Mungo'],['Mungo:taken'],['Arthur'],['Arthur:taken'],-0.4019,"[(('taken', 'VBN'), 'advcl', ('injured', 'VBN')), (('injured', 'VBN'), 'advmod', ('Critically', 'RB')), (('taken', 'VBN'), 'nsubjpass', ('Arthur', 'NNP')), (('taken', 'VBN'), 'auxpass', ('was', 'VBD')), (('taken', 'VBN'), 'nmod', ('Mungo', 'NNP')), (('Mungo', 'NNP'), 'case', ('to', 'TO')), (('Mungo', 'NNP'), 'compound', ('St', 'NNP')), (('Mungo', 'NNP'), 'case', (""'s"", 'POS'))]"
"He survived the attack , but was required to take a Blood-Replenishing Potion at regular intervals .","['He', 'intervals']","['He:survived', 'intervals:take']","['attack', 'Potion']","['attack:survived', 'Potion:take']",0.0258,"[(('survived', 'VBD'), 'nsubj', ('He', 'PRP')), (('survived', 'VBD'), 'dobj', ('attack', 'NN')), (('attack', 'NN'), 'det', ('the', 'DT')), (('survived', 'VBD'), 'cc', ('but', 'CC')), (('survived', 'VBD'), 'conj', ('required', 'VBN')), (('required', 'VBN'), 'auxpass', ('was', 'VBD')), (('required', 'VBN'), 'xcomp', ('take', 'VB')), (('take', 'VB'), 'mark', ('to', 'TO')), (('take', 'VB'), 'dobj', ('Potion', 'NNP')), (('Potion', 'NNP'), 'det', ('a', 'DT')), (('Potion', 'NNP'), 'compound', ('Blood-Replenishing', 'NNP')), (('take', 'VB'), 'nmod', ('intervals', 'NNS')), (('intervals', 'NNS'), 'case', ('at', 'IN')), (('intervals', 'NNS'), 'amod', ('regular', 'JJ'))]"
"He shared the ward with a man who had been bitten by a werewolf and a woman with a massive chunk out of her leg who refused to tell the Healers what had bitten her , arousing suspicions she had been handling something illegal .","['He', 'man', 'werewolf', 'woman', 'chunk', 'leg', 'she']","['He:shared', 'man:shared', 'werewolf:bitten', 'woman:bitten', 'chunk:bitten', 'leg:chunk', 'she:handling']","['ward', 'suspicions', 'something']","['ward:shared', 'suspicions:arousing', 'something:handling']",-0.7096,"[(('shared', 'VBD'), 'nsubj', ('He', 'PRP')), (('shared', 'VBD'), 'dobj', ('ward', 'NN')), (('ward', 'NN'), 'det', ('the', 'DT')), (('shared', 'VBD'), 'nmod', ('man', 'NN')), (('man', 'NN'), 'case', ('with', 'IN')), (('man', 'NN'), 'det', ('a', 'DT')), (('man', 'NN'), 'acl:relcl', ('bitten', 'VBN')), (('bitten', 'VBN'), 'nsubjpass', ('who', 'WP')), (('bitten', 'VBN'), 'aux', ('had', 'VBD')), (('bitten', 'VBN'), 'auxpass', ('been', 'VBN')), (('bitten', 'VBN'), 'nmod', ('werewolf', 'NN')), (('werewolf', 'NN'), 'case', ('by', 'IN')), (('werewolf', 'NN'), 'det', ('a', 'DT')), (('werewolf', 'NN'), 'cc', ('and', 'CC')), (('werewolf', 'NN'), 'conj', ('woman', 'NN')), (('woman', 'NN'), 'det', ('a', 'DT')), (('bitten', 'VBN'), 'nmod', ('chunk', 'NN')), (('chunk', 'NN'), 'case', ('with', 'IN')), (('chunk', 'NN'), 'det', ('a', 'DT')), (('chunk', 'NN'), 'amod', ('massive', 'JJ')), (('chunk', 'NN'), 'nmod', ('leg', 'NN')), (('leg', 'NN'), 'advmod', ('out', 'RB')), (('leg', 'NN'), 'case', ('of', 'IN')), (('leg', 'NN'), 'nmod:poss', ('her', 'PRP$')), (('chunk', 'NN'), 'acl:relcl', ('refused', 'VBD')), (('refused', 'VBD'), 'nsubj', ('who', 'WP')), (('refused', 'VBD'), 'xcomp', ('tell', 'VB')), (('tell', 'VB'), 'mark', ('to', 'TO')), (('tell', 'VB'), 'dobj', ('Healers', 'NNPS')), (('Healers', 'NNPS'), 'det', ('the', 'DT')), (('Healers', 'NNPS'), 'acl:relcl', ('bitten', 'VBN')), (('bitten', 'VBN'), 'nsubj', ('what', 'WP')), (('bitten', 'VBN'), 'aux', ('had', 'VBD')), (('bitten', 'VBN'), 'xcomp', ('her', 'PRP')), (('bitten', 'VBN'), 'xcomp', ('arousing', 'VBG')), (('arousing', 'VBG'), 'dobj', ('suspicions', 'NNS')), (('suspicions', 'NNS'), 'acl:relcl', ('handling', 'VBG')), (('handling', 'VBG'), 'nsubj', ('she', 'PRP')), (('handling', 'VBG'), 'aux', ('had', 'VBD')), (('handling', 'VBG'), 'aux', ('been', 'VBN')), (('handling', 'VBG'), 'dobj', ('something', 'NN')), (('something', 'NN'), 'amod', ('illegal', 'JJ'))]"
