"paragraph","nrc_sentiment","no_of_interactions","sentence_id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","Valence","Arousal","Dominance"
" Ronald 's hand is bitten by the dragon , and Ronald is sent off to Mary .",0,1," 360",0,0,0,1,0,0,0,0,0.77333,-0.86333,0.76167
" Harry and Hermione smuggle Norberta in a crate up to the tallest tower under Harry 's Invisibility cloak and on the way they see Minerva hauling Malfoy away to detention for being out of bed at night and speaking `` lies '' about Harry and a dragon .",-2.3,1," 361",0.2,0,0,0.4,0,0.4,0,0,0.311,-1.06167,0.269
" They pass the crate off to Charles 's friends , and head back down the stairs , where they meet up with Argus , realising too late they have left the Invisibility Cloak behind .",-0.25,1," 362",0,0,0,0,0,1,0,0,0.33083,-1.00167,0.37583
" Filch takes Harry and Hermione to Minerva 's office , where they meet Neville .",0,1," 363",0.5,0,0,0,0,0.5,0,0,0.15,-1.24,0.29333
" Minerva , very disappointed , takes  points each from the three of them and gives them all detention , which they will serve with Malfoy .",-1.5,1," 364",0.2,0,0.2,0,0,0.4,0,0.2,0.005,-1.00375,0.45375
" Their popularity with the other students suffers because of this .",-0.15,1," 365",NA,NA,NA,NA,NA,NA,NA,NA,-0.08,-0.8625,0.5
" A week or so before exams , Harry hears Quirinus , sounding as if he is being threatened .",-0.5,1," 366",0.5,0,0,0,0,0.5,0,0,0.38429,-0.83286,0.13857
" So , Harry heads to the library to tell Ronald and Hermione .",0.6,1," 367",0.5,0,0,0,0,0.5,0,0,0.82,-1.39,0.61667
" They are convinced Severus was threatening Quirinus , and means to steal the Stone soon , and Hermione suggests they go to Albus .",-1.15,1," 368",0.375,0,0.125,0.25,0,0.125,0,0.125,-0.1825,-0.73313,0.29
" Harry refuses , saying that they have no proof .",-0.8,1," 369",0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.3925,-0.895,1.0375
" Harry , Hermione , and Neville receive notes from Minerva telling them their detention will begin at eleven that night .",-0.5,1," 370",0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.61062,-1.43688,0.495
" Filch takes them out to the Forbidden , where Rubeus awaits to take them in to do a bit of investigating .",-1.25,1," 371",NA,NA,NA,NA,NA,NA,NA,NA,0.185,-1.07167,0.28
" Hagrid shows them some silver unicorn blood , and says they need to find the unicorn that is hurt .",-0.75,1," 372",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0.703,-0.609,0.451
" They split up , with Rubeus taking Harry and Hermione , and Neville and Malfoy going with Fang .",-0.5,1," 373",0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0.065,-0.2375,0.375
" Rubeus encounters a few centaurs , named Ronan and Bane , but gets no useful information from them .",0.4,1," 374",0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0.7,-1.425,0.29833
" Suddenly , Rubeus sees red sparks in the air , signalling the other party is in trouble . He runs for them and returns , scolding Malfoy for startling Neville into sending up the sparks . Rubeus switches Harry and Neville , sending Harry off with Malfoy instead .",-0.5,3," 375 376 377",0.4,0,0,0,0,0.2,0.4,0,0.6575,-0.58188,0.41969
" They eventually find the dead unicorn , and see something drinking its blood .",-1,1," 378",NA,NA,NA,NA,NA,NA,NA,NA,0.29167,-0.43,-0.025
" Malfoy screams and runs with Fang , leaving Harry , who is saved from the figure by a centaur , named Firenze , who tells Harry that unicorn blood can keep you alive , even if you are an inch from death , but curses you with a half-life in the process .",-0.85,1," 379",0.166666666666667,0.166666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,0.0833333333333333,0.20625,-0.614,0.22775
" He then reveals that the person who was drinking it was doing so to remain alive until they were able to drink the Elixir of Life and wants the Stone .",0.25,1," 380",0.25,0.25,0,0,0.25,0,0,0.25,1.07133,-0.80233,0.978
" He also asks Harry if he would not know anyone who has been waiting for years to regain power and Harry realises that the mysterious figure was a weakened but still alive Tom .",-0.9,1," 381",0.125,0.25,0,0.125,0.125,0.125,0.125,0.125,0.93308,-1.04846,0.77077
" Back in the common room , Harry tells Hermione and Ron Voldemort 's in the forest and that Severus wants the Stone to help Tom restore his powers .",0.5,1," 382",0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.784,-1.105,0.96
" Afterwards , going into his bed , Harry finds that his Invisibility Cloak has been returned to him . After finishing their exams , Harry realises the suspicious coincidence in Rubeus wanting a dragon more than anything else , only to meet a stranger who had one to give him . He , Ronald , and Hermione run to ask him about the man who gave Norberta to him , and he says he never saw his face because he kept his hood up .",-0.5,3," 383 384 385",0.307692307692308,0.0769230769230769,0.0769230769230769,0.230769230769231,0,0.230769230769231,0.0769230769230769,0,0.93821,-0.8475,0.55964
" Rubeus also mentions that they talked about Hogwarts and Fluffy the three-headed dog .",0,1," 386",NA,NA,NA,NA,NA,NA,NA,NA,1.535,-1.2725,0.9025
" He also mentions that the stranger gave him drinks while getting information out of him .",-0.1,1," 387",0,0,0,1,0,0,0,0,1.05,-0.97,0.46667
" Rubeus lets it slip how to get past Fluffy , which sends Harry , Ronald and Hermione off .",-0.25,1," 388",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.79167,-1.22167,0.45833
" They head for Albus 's office , only to see Minerva , who tells them he has left for London .",0,1," 389",NA,NA,NA,NA,NA,NA,NA,NA,0.41333,-1.12333,0.475
" After Harry reveals that they know about the Stone , Minerva insists no one could steal the Stone .",-0.75,1," 390",0.5,0,0,0.166666666666667,0,0.333333333333333,0,0,0.03857,-1.28071,1.13714
" The trio realise that Albus has been lured away and that Severus 's going after the Stone that night so they decide to head out that night to try to get it themselves .",-0.25,1," 391",1,0,0,0,0,0,0,0,0.89417,-1.22667,0.65167
" After Hermione curses Neville in a Full Body-Bind Curse for refusing to allow them to leave , they head up to the third floor room , and start their intense trip into the seven Philosopher 's Stone Chambers .",-1.9,1," 392",0.1875,0.0625,0.125,0.125,0.0625,0.125,0.1875,0.125,0.20562,-0.8225,0.75563
" They find the door ajar , and a harp on the floor .",0,1," 393",NA,NA,NA,NA,NA,NA,NA,NA,0.484,-1.688,1.06
" Harry plays the flute Rubeus got him for Christmas , and Fluffy goes back to sleep .",0,1," 394",0.5,0,0,0,0,0.5,0,0,1.71375,-1.05,0.735
" They head down through the trapdoor . They land in Professor Sprout 's room , full of Devil 's Snare , which almost smothers them before Hermione lights a fire and drives it off .",-0.425,2," 395 396",0.125,0.125,0.125,0.375,0,0.125,0,0.125,0.21231,-0.78615,0.09346
" The next room , Professor Flitwick 's , holds a bunch of flying keys and some broomsticks .",0.5,1," 397",0,0,0,0.5,0,0,0,0.5,0.78286,-1.15286,0.37571
" Harry finds a silver one with a broken wing that is different from the others and catches it , unlocking the next door with it .",-0.75,1," 398",0.4,0,0,0.2,0,0.4,0,0,1.029,-1.424,1.162
" The next room is Minerva 's , and has a large chessboard , for a game of Wizard 's Chess that Ronald helps them win , at the cost of having to sacrifice himself and getting knocked out .",1.7,1," 399",0,0.5,0,0,0,0,0.5,0,0.85357,-0.82286,0.55143
" Harry and Hermione continue to the next room , Quirinus 's , where they find an unconscious troll laying on the floor . Lastly , they enter Professor Snape 's room , and find seven potions in bottles along with a roll of paper giving clues on which one to drink to continue , noting that three bottles have poison , two have nettle wine , one will send the drinker back , and the other will let the drinker move forward into the next room . Hermione tells Harry that it is a test of logic and not magic wherein most wizards fail . She solves the puzzle , and at Harry 's instruction , drinks the one that will allow her to head back through the purple flame , while Harry drinks the one to head into the black flame and into the final room , where he is surprised at who he sees .",0.175,4," 400 401 402 403",0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.227272727272727,0.0454545454545455,0.181818181818182,0.59184,-1.08507,0.4439
" It is Quirinus who Harry sees in the room , not Severus . Harry , astonished , hears Quirinus tell him that , next to Severus , no one would expect him to try to steal the Stone and that Severus was actually protecting Harry . Harry notices the Mirror of Erised , and Quirinus stops to examine it , saying it is the key to getting the Stone . To distract him from the Mirror , Harry questions Quirinus , who says he is serving Tom , and although Severus hated Harry because of his father , he never wanted Harry dead . He explains how Severus and Harry 's father went to school together when they were younger , and how it was there where their hatred against each other started . Quirinus asks for help from his master to get the Stone , and a snake-like voice tells him to use the boy . Harry is told to look into the Mirror . He sees his reflection pull the Stone out of his pocket and put it back in , and Harry feels it drop into his own pocket . He tells Quirinus that he sees himself shaking hands with Dumbledore , after winning the House Cup for Gryffindor . The snake-like voice tells Quirrell Harry is lying and Quirinus takes his turban off to show Harry what lies on the back of his head .",-0.245,10," 404 405 406 407 408 409 410 411 412 413",0.306122448979592,0.0408163265306122,0.122448979591837,0.102040816326531,0.0204081632653061,0.224489795918367,0.0408163265306122,0.142857142857143,0.5211,-1.00171,0.6347
" As Quirinus turns around , Harry is shocked to see another face where the back of Quirinus 's head should be .",-0.5,1," 414",0.5,0,0,0,0,0.5,0,0,0.62,-1.0225,0.67625
" The face has red eyes and a snake-like slit where the nose should be .",0,1," 415",0,0,0.666666666666667,0.333333333333333,0,0,0,0,0.74357,-1.07786,0.29143
" Harry realises this is the face of Tom and Tom demands Harry give him the Stone . Harry refuses and runs , but Quirinus seizes him . However , the contact with Harry 's skin burns Quirinus and causes him to have boils all over the area in which Harry touched him .",-0.316666666666667,3," 416 417 418",0.571428571428571,0,0,0,0,0.428571428571429,0,0,0.38875,-0.81625,0.44969
" Harry grabs Quirinus 's face , then Quirinus 's arm , and holds on , with the blinding pain in Quirinus 's head building , until Quirinus feels the arm wrenched away before Quirinus blacks out .",-1.45,1," 419",0.25,0,0,0.25,0,0.5,0,0,0.20545,-0.53727,0.48091
" He awakes in the hospital wing with Dumbledore there , telling him Quirinus did not succeed at getting the Stone , and indeed the Stone has been destroyed .",-0.25,1," 420",0.181818181818182,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,0.38167,-0.71583,0.84917
" In spite of this , there are other ways in which Tom can return .",-0.5,1," 421",1,0,0,0,0,0,0,0,0.763,-1.766,0.514
" He can not be killed , and he left Quirinus to die .",-1.25,1," 422",0,0,0,0.5,0,0.5,0,0,-1.045,-0.191,-0.236
" Albus explains the reason why Quirinus could not touch Harry was because Harry 's mother had died to save him , protecting him with her love . Harry also told Albus about what Quirinus mentioned to him earlier regarding Severus hating Harry due to hatred for his father . Albus responds that Severus was only grudgingly protecting Harry this year to pay off a debt he owed due to James saving his life during their Hogwarts years .",0.3,3," 423 424 425",0.2,0.08,0.04,0.04,0.16,0.24,0,0.24,0.53768,-0.69768,0.35714
" Harry then receives a visit from Ronald and Hermione , who reveal that Slytherin came in first for the House Cup and , with Harry unable to play in the championship Quidditch match , Ravenclaw easily won the match , before Mary forces them out .",0.4,1," 426",0.333333333333333,0,0,0,0,0.666666666666667,0,0,1.19036,-0.84429,0.90643
" Hagrid shows up later and gives Harry Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley Lestrange-Peverell-Riddle-Weasley-Malfoy-Roberts-Potter-Dursley .",0,1," 427",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,1.82,-0.665,0.775
" The following day , at the end of term feast , Albus awards some last-minute points for the recent events . He gives Ronald and Hermione fifty points each , and Harry sixty , which places them in a tie with Slytherin for first place . Albus then recognises that while it is hard to stand up to enemies , it is even harder to stand up to friends as Neville did , and he awards Neville  more points , which was the most house points Neville had ever gotten .",0.0833333333333333,3," 428 429 430",0.5,0,0,0,0,0.5,0,0,0.81273,-0.98727,0.66212
" This puts Gryffindor in the lead and the winners of the House Cup , too much rejoicing from everyone but Slytherin-Salazar .",1.8,1," 431",0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,1.37667,-0.6275,1.2425
" Not only were Gryffindor students happy , but Hufflepuff and Ravenclaw were happy to see Slytherins down fall .",0.5,1," 432",0,0.25,0,0,0.25,0.25,0,0.25,1.55286,-0.52143,1.00571
" Soon , their trunks are all packed , and they take the Hogwarts back towards the muggle world.Harry , Ronald and Hermione all say their goodbyes before heading home .",0,1," 433",0.5,0,0,0,0,0.5,0,0,0.71857,-1.18429,0.74571
