Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"At this point , Harry finally reveals his feelings for Ginevra and kisses her .","['point', 'Harry', 'Ginevra']","['point:reveals', 'Harry:reveals', 'Ginevra:reveals']","['feelings', 'her']","['feelings:reveals', 'her:kisses']",0.5106,"[(('reveals', 'VBZ'), 'nmod', ('point', 'NN')), (('point', 'NN'), 'case', ('At', 'IN')), (('point', 'NN'), 'det', ('this', 'DT')), (('reveals', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('reveals', 'VBZ'), 'advmod', ('finally', 'RB')), (('reveals', 'VBZ'), 'dobj', ('feelings', 'NNS')), (('feelings', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('reveals', 'VBZ'), 'nmod', ('Ginevra', 'NNP')), (('Ginevra', 'NNP'), 'case', ('for', 'IN')), (('reveals', 'VBZ'), 'cc', ('and', 'CC')), (('reveals', 'VBZ'), 'conj', ('kisses', 'VBZ')), (('kisses', 'VBZ'), 'dobj', ('her', 'PRP'))]"
Both of them are ecstatic and start dating .,['them'],['them:Both'],[],[],0.5106,"[(('ecstatic', 'JJ'), 'nsubj', ('Both', 'DT')), (('Both', 'DT'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('of', 'IN')), (('ecstatic', 'JJ'), 'cop', ('are', 'VBP')), (('ecstatic', 'JJ'), 'cc', ('and', 'CC')), (('ecstatic', 'JJ'), 'conj', ('start', 'VBP')), (('start', 'VBP'), 'xcomp', ('dating', 'VBG'))]"
"Some time later , Albus asks Harry to come to his office .","['Albus', 'office']","['Albus:asks', 'office:come']",['Harry'],['Harry:asks'],0.0,"[(('asks', 'VBZ'), 'advmod', ('later', 'RB')), (('later', 'RB'), 'nmod:npmod', ('time', 'NN')), (('time', 'NN'), 'det', ('Some', 'DT')), (('asks', 'VBZ'), 'nsubj', ('Albus', 'NNP')), (('asks', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('asks', 'VBZ'), 'xcomp', ('come', 'VB')), (('come', 'VB'), 'mark', ('to', 'TO')), (('come', 'VB'), 'nmod', ('office', 'NN')), (('office', 'NN'), 'case', ('to', 'TO')), (('office', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"On the way , he runs into his old Divination teacher Sybill , who was trying to hide sherry bottles in the Room of Requirement before being thrown out .","['way', 'he', 'Sybill', 'Room', 'Requirement']","['way:runs', 'he:runs', 'Sybill:runs', 'Room:hide', 'Requirement:Room']",['bottles'],['bottles:hide'],0.25,"[(('runs', 'VBZ'), 'nmod', ('way', 'NN')), (('way', 'NN'), 'case', ('On', 'IN')), (('way', 'NN'), 'det', ('the', 'DT')), (('runs', 'VBZ'), 'nsubj', ('he', 'PRP')), (('runs', 'VBZ'), 'nmod', ('Sybill', 'NN')), (('Sybill', 'NN'), 'case', ('into', 'IN')), (('Sybill', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('Sybill', 'NN'), 'amod', ('old', 'JJ')), (('Sybill', 'NN'), 'compound', ('Divination', 'NNP')), (('Sybill', 'NN'), 'compound', ('teacher', 'NN')), (('Sybill', 'NN'), 'acl:relcl', ('trying', 'VBG')), (('trying', 'VBG'), 'nsubj', ('who', 'WP')), (('trying', 'VBG'), 'aux', ('was', 'VBD')), (('trying', 'VBG'), 'xcomp', ('hide', 'VB')), (('hide', 'VB'), 'mark', ('to', 'TO')), (('hide', 'VB'), 'dobj', ('bottles', 'NNS')), (('bottles', 'NNS'), 'amod', ('sherry', 'JJ')), (('hide', 'VB'), 'nmod', ('Room', 'NNP')), (('Room', 'NNP'), 'case', ('in', 'IN')), (('Room', 'NNP'), 'det', ('the', 'DT')), (('Room', 'NNP'), 'nmod', ('Requirement', 'NNP')), (('Requirement', 'NNP'), 'case', ('of', 'IN')), (('hide', 'VB'), 'advcl', ('thrown', 'VBN')), (('thrown', 'VBN'), 'mark', ('before', 'IN')), (('thrown', 'VBN'), 'auxpass', ('being', 'VBG')), (('thrown', 'VBN'), 'compound:prt', ('out', 'RP'))]"
"She tells Harry that she heard a male voice -LRB- which Harry suspects to be Malfoy 's -RRB- whooping before she was ejected , and also reveals that Severus had told Tom about the prophecy concerning him and Harry , which caused him to murder Harry 's parents .","['She', 'she', 'Harry', 'Harry', 'Severus', 'prophecy', 'parents']","['She:tells', 'she:heard', 'Harry:suspects', 'Harry:suspects', 'Severus:told', 'prophecy:Tom', 'parents:caused']","['Harry', 'Harry', 'voice', 'she', 'Tom', 'him', 'him']","['Harry:tells', 'Harry:tells', 'voice:heard', 'she:ejected', 'Tom:told', 'him:concerning', 'him:caused']",-0.7964,"[(('tells', 'VBZ'), 'nsubj', ('She', 'PRP')), (('tells', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'dep', ('heard', 'VBD')), (('heard', 'VBD'), 'mark', ('that', 'IN')), (('heard', 'VBD'), 'nsubj', ('she', 'PRP')), (('heard', 'VBD'), 'dobj', ('voice', 'NN')), (('voice', 'NN'), 'det', ('a', 'DT')), (('voice', 'NN'), 'amod', ('male', 'JJ')), (('voice', 'NN'), 'dep', ('suspects', 'VBZ')), (('suspects', 'VBZ'), 'dobj', ('which', 'WDT')), (('suspects', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('suspects', 'VBZ'), 'xcomp', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'mark', ('to', 'TO')), (('Malfoy', 'NNP'), 'cop', ('be', 'VB')), (('Malfoy', 'NNP'), 'case', (""'s"", 'POS')), (('voice', 'NN'), 'amod', ('whooping', 'JJ')), (('whooping', 'JJ'), 'ccomp', ('ejected', 'VBN')), (('ejected', 'VBN'), 'mark', ('before', 'IN')), (('ejected', 'VBN'), 'nsubjpass', ('she', 'PRP')), (('ejected', 'VBN'), 'auxpass', ('was', 'VBD')), (('heard', 'VBD'), 'cc', ('and', 'CC')), (('heard', 'VBD'), 'conj', ('reveals', 'VBZ')), (('reveals', 'VBZ'), 'advmod', ('also', 'RB')), (('reveals', 'VBZ'), 'ccomp', ('told', 'VBN')), (('told', 'VBN'), 'mark', ('that', 'IN')), (('told', 'VBN'), 'nsubj', ('Severus', 'NNP')), (('told', 'VBN'), 'aux', ('had', 'VBD')), (('told', 'VBN'), 'dobj', ('Tom', 'NNP')), (('Tom', 'NNP'), 'nmod', ('prophecy', 'NN')), (('prophecy', 'NN'), 'case', ('about', 'IN')), (('prophecy', 'NN'), 'det', ('the', 'DT')), (('prophecy', 'NN'), 'acl', ('concerning', 'VBG')), (('concerning', 'VBG'), 'dobj', ('him', 'PRP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'acl:relcl', ('caused', 'VBD')), (('caused', 'VBD'), 'nsubj', ('which', 'WDT')), (('caused', 'VBD'), 'dobj', ('him', 'PRP')), (('caused', 'VBD'), 'nmod', ('parents', 'NNS')), (('parents', 'NNS'), 'case', ('to', 'TO')), (('parents', 'NNS'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'compound', ('murder', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS'))]"
"Harry expresses outrage that Albus later gave Severus a job at Hogwarts , but Albus states that Severus felt great remorse for what he had done .","['Harry', 'Albus', 'Hogwarts', 'Albus', 'Severus', 'he']","['Harry:expresses', 'Albus:gave', 'Hogwarts:job', 'Albus:states', 'Severus:felt', 'he:done']","['outrage', 'job', 'remorse']","['outrage:expresses', 'job:gave', 'remorse:felt']",0.431,"[(('expresses', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('expresses', 'VBZ'), 'dobj', ('outrage', 'NN')), (('expresses', 'VBZ'), 'ccomp', ('gave', 'VBD')), (('gave', 'VBD'), 'mark', ('that', 'IN')), (('gave', 'VBD'), 'nsubj', ('Albus', 'NNP')), (('gave', 'VBD'), 'advmod', ('later', 'RB')), (('gave', 'VBD'), 'iobj', ('Severus', 'NNS')), (('gave', 'VBD'), 'dobj', ('job', 'NN')), (('job', 'NN'), 'det', ('a', 'DT')), (('job', 'NN'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('at', 'IN')), (('expresses', 'VBZ'), 'cc', ('but', 'CC')), (('expresses', 'VBZ'), 'conj', ('states', 'VBZ')), (('states', 'VBZ'), 'nsubj', ('Albus', 'NNP')), (('states', 'VBZ'), 'ccomp', ('felt', 'VBD')), (('felt', 'VBD'), 'mark', ('that', 'IN')), (('felt', 'VBD'), 'nsubj', ('Severus', 'NNP')), (('felt', 'VBD'), 'dobj', ('remorse', 'NN')), (('remorse', 'NN'), 'amod', ('great', 'JJ')), (('felt', 'VBD'), 'advcl', ('done', 'VBN')), (('done', 'VBN'), 'mark', ('for', 'IN')), (('done', 'VBN'), 'dobj', ('what', 'WP')), (('done', 'VBN'), 'nsubj', ('he', 'PRP')), (('done', 'VBN'), 'aux', ('had', 'VBD'))]"
"He then asks Harry to join him in finding a Horcrux , Slytherin 's locket , which Harry agrees to .","['He', 'Harry']","['He:asks', 'Harry:agrees']","['Harry', 'him', 'Horcrux']","['Harry:asks', 'him:join', 'Horcrux:finding']",0.4588,"[(('asks', 'VBZ'), 'nsubj', ('He', 'PRP')), (('asks', 'VBZ'), 'advmod', ('then', 'RB')), (('asks', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('asks', 'VBZ'), 'xcomp', ('join', 'VB')), (('join', 'VB'), 'mark', ('to', 'TO')), (('join', 'VB'), 'dobj', ('him', 'PRP')), (('join', 'VB'), 'advcl', ('finding', 'VBG')), (('finding', 'VBG'), 'mark', ('in', 'IN')), (('finding', 'VBG'), 'dobj', ('Horcrux', 'NNP')), (('Horcrux', 'NNP'), 'det', ('a', 'DT')), (('Horcrux', 'NNP'), 'appos', ('locket', 'NN')), (('locket', 'NN'), 'nmod:poss', ('Slytherin', 'NNP')), (('Slytherin', 'NNP'), 'case', (""'s"", 'POS')), (('locket', 'NN'), 'acl:relcl', ('agrees', 'VBZ')), (('agrees', 'VBZ'), 'nmod', ('which', 'WDT')), (('which', 'WDT'), 'case', ('to', 'TO')), (('agrees', 'VBZ'), 'nsubj', ('Harry', 'NNP'))]"
"Before leaving , Harry tells Ronald and Hermione that Malfoy 's almost certainly going to try something tonight , and gives them the remainder of the Felix Felicis .","['Harry', 'Malfoy']","['Harry:tells', 'Malfoy:going']","['Ronald', 'Hermione', 'tonight', 'remainder']","['Ronald:tells', 'Hermione:tells', 'tonight:try', 'remainder:gives']",0.2748,"[(('tells', 'VBZ'), 'advcl', ('leaving', 'VBG')), (('leaving', 'VBG'), 'mark', ('Before', 'IN')), (('tells', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'cc', ('and', 'CC')), (('Ronald', 'NNP'), 'conj', ('Hermione', 'NNP')), (('tells', 'VBZ'), 'ccomp', ('going', 'VBG')), (('going', 'VBG'), 'mark', ('that', 'IN')), (('going', 'VBG'), 'nsubj', ('Malfoy', 'NNP')), (('going', 'VBG'), 'aux', (""'s"", 'VBZ')), (('going', 'VBG'), 'advmod', ('almost', 'RB')), (('going', 'VBG'), 'advmod', ('certainly', 'RB')), (('going', 'VBG'), 'xcomp', ('try', 'VB')), (('try', 'VB'), 'mark', ('to', 'TO')), (('try', 'VB'), 'iobj', ('something', 'NN')), (('try', 'VB'), 'dobj', ('tonight', 'NN')), (('going', 'VBG'), 'cc', ('and', 'CC')), (('going', 'VBG'), 'conj', ('gives', 'VBZ')), (('gives', 'VBZ'), 'iobj', ('them', 'PRP')), (('gives', 'VBZ'), 'dobj', ('remainder', 'NN')), (('remainder', 'NN'), 'det', ('the', 'DT')), (('remainder', 'NN'), 'nmod', ('Felicis', 'NNPS')), (('Felicis', 'NNPS'), 'case', ('of', 'IN')), (('Felicis', 'NNPS'), 'det', ('the', 'DT')), (('Felicis', 'NNPS'), 'compound', ('Felix', 'NNP'))]"
Albus and Harry travel to a cave in which Tom had tormented two children in his youth .,"['Albus', 'Harry', 'cave', 'Tom', 'youth']","['Albus:travel', 'Harry:travel', 'cave:travel', 'Tom:tormented', 'youth:children']",['children'],['children:tormented'],0.0,"[(('travel', 'VBP'), 'nsubj', ('Albus', 'NNP')), (('Albus', 'NNP'), 'cc', ('and', 'CC')), (('Albus', 'NNP'), 'conj', ('Harry', 'NNP')), (('travel', 'VBP'), 'nmod', ('cave', 'NN')), (('cave', 'NN'), 'case', ('to', 'TO')), (('cave', 'NN'), 'det', ('a', 'DT')), (('cave', 'NN'), 'acl:relcl', ('tormented', 'VBN')), (('tormented', 'VBN'), 'nmod', ('which', 'WDT')), (('which', 'WDT'), 'case', ('in', 'IN')), (('tormented', 'VBN'), 'nsubj', ('Tom', 'NNP')), (('tormented', 'VBN'), 'aux', ('had', 'VBD')), (('tormented', 'VBN'), 'dobj', ('children', 'NNS')), (('children', 'NNS'), 'nummod', ('two', 'CD')), (('children', 'NNS'), 'nmod', ('youth', 'NN')), (('youth', 'NN'), 'case', ('in', 'IN')), (('youth', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"They proceed through the cave , coming to an island in the middle of a lake .","['They', 'cave', 'island', 'middle', 'lake']","['They:proceed', 'cave:proceed', 'island:coming', 'middle:island', 'lake:middle']",[],[],0.0,"[(('proceed', 'VBP'), 'nsubj', ('They', 'PRP')), (('proceed', 'VBP'), 'nmod', ('cave', 'NN')), (('cave', 'NN'), 'case', ('through', 'IN')), (('cave', 'NN'), 'det', ('the', 'DT')), (('proceed', 'VBP'), 'xcomp', ('coming', 'VBG')), (('coming', 'VBG'), 'nmod', ('island', 'NN')), (('island', 'NN'), 'case', ('to', 'TO')), (('island', 'NN'), 'det', ('an', 'DT')), (('island', 'NN'), 'nmod', ('middle', 'NN')), (('middle', 'NN'), 'case', ('in', 'IN')), (('middle', 'NN'), 'det', ('the', 'DT')), (('middle', 'NN'), 'nmod', ('lake', 'NN')), (('lake', 'NN'), 'case', ('of', 'IN')), (('lake', 'NN'), 'det', ('a', 'DT'))]"
"On the island , they find a basin of emerald green potion , with the locket at the bottom .","['island', 'they', 'potion', 'locket', 'bottom']","['island:find', 'they:find', 'potion:basin', 'locket:find', 'bottom:locket']",['basin'],['basin:find'],0.0,"[(('find', 'VBP'), 'nmod', ('island', 'NN')), (('island', 'NN'), 'case', ('On', 'IN')), (('island', 'NN'), 'det', ('the', 'DT')), (('find', 'VBP'), 'nsubj', ('they', 'PRP')), (('find', 'VBP'), 'dobj', ('basin', 'NN')), (('basin', 'NN'), 'det', ('a', 'DT')), (('basin', 'NN'), 'nmod', ('potion', 'NN')), (('potion', 'NN'), 'case', ('of', 'IN')), (('potion', 'NN'), 'amod', ('emerald', 'JJ')), (('potion', 'NN'), 'amod', ('green', 'JJ')), (('find', 'VBP'), 'nmod', ('locket', 'NN')), (('locket', 'NN'), 'case', ('with', 'IN')), (('locket', 'NN'), 'det', ('the', 'DT')), (('locket', 'NN'), 'nmod', ('bottom', 'NN')), (('bottom', 'NN'), 'case', ('at', 'IN')), (('bottom', 'NN'), 'det', ('the', 'DT'))]"
"On Albus 's orders , Harry reluctantly force-feeds him the potion , which badly weakens him and causes extreme thirst .","['orders', 'Harry']","['orders:force-feeds', 'Harry:force-feeds']","['potion', 'him', 'thirst']","['potion:force-feeds', 'him:weakens', 'thirst:causes']",-0.7003,"[(('force-feeds', 'VBZ'), 'nmod', ('orders', 'NNS')), (('orders', 'NNS'), 'case', ('On', 'IN')), (('orders', 'NNS'), 'nmod:poss', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', (""'s"", 'POS')), (('force-feeds', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('force-feeds', 'VBZ'), 'advmod', ('reluctantly', 'RB')), (('force-feeds', 'VBZ'), 'iobj', ('him', 'PRP')), (('force-feeds', 'VBZ'), 'dobj', ('potion', 'NN')), (('potion', 'NN'), 'det', ('the', 'DT')), (('potion', 'NN'), 'acl:relcl', ('weakens', 'VBZ')), (('weakens', 'VBZ'), 'nsubj', ('which', 'WDT')), (('weakens', 'VBZ'), 'advmod', ('badly', 'RB')), (('weakens', 'VBZ'), 'dobj', ('him', 'PRP')), (('weakens', 'VBZ'), 'cc', ('and', 'CC')), (('weakens', 'VBZ'), 'conj', ('causes', 'VBZ')), (('causes', 'VBZ'), 'dobj', ('thirst', 'NN')), (('thirst', 'NN'), 'amod', ('extreme', 'JJ'))]"
"In an attempt to save him , Harry gives him water from the lake , awakening dozens of Inferi Voldemort had placed to guard his Horcrux .","['attempt', 'Harry', 'lake', 'dozens', 'Voldemort']","['attempt:gives', 'Harry:gives', 'lake:water', 'dozens:placed', 'Voldemort:dozens']","['him', 'water', 'Horcrux']","['him:save', 'water:gives', 'Horcrux:guard']",0.4939,"[(('gives', 'VBZ'), 'nmod', ('attempt', 'NN')), (('attempt', 'NN'), 'case', ('In', 'IN')), (('attempt', 'NN'), 'det', ('an', 'DT')), (('attempt', 'NN'), 'acl', ('save', 'VB')), (('save', 'VB'), 'mark', ('to', 'TO')), (('save', 'VB'), 'dobj', ('him', 'PRP')), (('gives', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('gives', 'VBZ'), 'iobj', ('him', 'PRP')), (('gives', 'VBZ'), 'dobj', ('water', 'NN')), (('water', 'NN'), 'nmod', ('lake', 'NN')), (('lake', 'NN'), 'case', ('from', 'IN')), (('lake', 'NN'), 'det', ('the', 'DT')), (('gives', 'VBZ'), 'advcl', ('awakening', 'VBG')), (('awakening', 'VBG'), 'ccomp', ('placed', 'VBN')), (('placed', 'VBN'), 'nsubj', ('dozens', 'NNS')), (('dozens', 'NNS'), 'nmod', ('Voldemort', 'NNP')), (('Voldemort', 'NNP'), 'case', ('of', 'IN')), (('Voldemort', 'NNP'), 'compound', ('Inferi', 'NNP')), (('placed', 'VBN'), 'aux', ('had', 'VBD')), (('placed', 'VBN'), 'xcomp', ('guard', 'VB')), (('guard', 'VB'), 'mark', ('to', 'TO')), (('guard', 'VB'), 'dobj', ('Horcrux', 'NN')), (('Horcrux', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"Harry attempts to fight , but there are too many of them .","['Harry', 'them']","['Harry:attempts', 'them:many']",[],[],-0.2023,"[(('attempts', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('attempts', 'VBZ'), 'xcomp', ('fight', 'VB')), (('fight', 'VB'), 'mark', ('to', 'TO')), (('attempts', 'VBZ'), 'cc', ('but', 'CC')), (('attempts', 'VBZ'), 'conj', ('are', 'VBP')), (('are', 'VBP'), 'expl', ('there', 'EX')), (('are', 'VBP'), 'xcomp', ('many', 'JJ')), (('many', 'JJ'), 'advmod', ('too', 'RB')), (('many', 'JJ'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('of', 'IN'))]"
"Just as he is about to be overwhelmed , Albus creates a ring of fire around them , which fends off the Inferius , and allows them to escape with the locket to Hogsmeade , where they discover the Dark Mark above the astronomy tower at Hogwarts .","['he', 'Albus', 'fire', 'them', 'locket', 'Hogsmeade', 'they', 'tower', 'Hogwarts']","['he:about', 'Albus:creates', 'fire:ring', 'them:creates', 'locket:escape', 'Hogsmeade:escape', 'they:discover', 'tower:discover', 'Hogwarts:tower']","['ring', 'them', 'Mark']","['ring:creates', 'them:allows', 'Mark:discover']",0.1531,"[(('creates', 'VBZ'), 'advcl', ('about', 'IN')), (('about', 'IN'), 'advmod', ('Just', 'RB')), (('about', 'IN'), 'mark', ('as', 'IN')), (('about', 'IN'), 'nsubj', ('he', 'PRP')), (('about', 'IN'), 'aux', ('is', 'VBZ')), (('about', 'IN'), 'xcomp', ('overwhelmed', 'VBN')), (('overwhelmed', 'VBN'), 'mark', ('to', 'TO')), (('overwhelmed', 'VBN'), 'auxpass', ('be', 'VB')), (('creates', 'VBZ'), 'nsubj', ('Albus', 'NNP')), (('creates', 'VBZ'), 'dobj', ('ring', 'NN')), (('ring', 'NN'), 'det', ('a', 'DT')), (('ring', 'NN'), 'nmod', ('fire', 'NN')), (('fire', 'NN'), 'case', ('of', 'IN')), (('creates', 'VBZ'), 'nmod', ('them', 'PRP')), (('them', 'PRP'), 'case', ('around', 'IN')), (('them', 'PRP'), 'acl:relcl', ('fends', 'VBZ')), (('fends', 'VBZ'), 'nsubj', ('which', 'WDT')), (('fends', 'VBZ'), 'compound:prt', ('off', 'RP')), (('fends', 'VBZ'), 'dobj', ('Inferius', 'NNPS')), (('Inferius', 'NNPS'), 'det', ('the', 'DT')), (('fends', 'VBZ'), 'cc', ('and', 'CC')), (('fends', 'VBZ'), 'conj', ('allows', 'VBZ')), (('allows', 'VBZ'), 'dobj', ('them', 'PRP')), (('allows', 'VBZ'), 'xcomp', ('escape', 'VB')), (('escape', 'VB'), 'mark', ('to', 'TO')), (('escape', 'VB'), 'nmod', ('locket', 'NN')), (('locket', 'NN'), 'case', ('with', 'IN')), (('locket', 'NN'), 'det', ('the', 'DT')), (('escape', 'VB'), 'nmod', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'case', ('to', 'TO')), (('creates', 'VBZ'), 'advcl', ('discover', 'VBP')), (('discover', 'VBP'), 'advmod', ('where', 'WRB')), (('discover', 'VBP'), 'nsubj', ('they', 'PRP')), (('discover', 'VBP'), 'dobj', ('Mark', 'NNP')), (('Mark', 'NNP'), 'det', ('the', 'DT')), (('Mark', 'NNP'), 'amod', ('Dark', 'JJ')), (('discover', 'VBP'), 'nmod', ('tower', 'NN')), (('tower', 'NN'), 'case', ('above', 'IN')), (('tower', 'NN'), 'det', ('the', 'DT')), (('tower', 'NN'), 'amod', ('astronomy', 'JJ')), (('tower', 'NN'), 'nmod', ('Hogwarts', 'NNP')), (('Hogwarts', 'NNP'), 'case', ('at', 'IN'))]"
"Borrowing broomsticks , the pair fly to the tower .","['pair', 'tower']","['pair:fly', 'tower:fly']",['broomsticks'],['broomsticks:Borrowing'],0.0,"[(('fly', 'VBP'), 'advcl', ('Borrowing', 'VBG')), (('Borrowing', 'VBG'), 'dobj', ('broomsticks', 'NNS')), (('fly', 'VBP'), 'nsubj', ('pair', 'NN')), (('pair', 'NN'), 'det', ('the', 'DT')), (('fly', 'VBP'), 'nmod', ('tower', 'NN')), (('tower', 'NN'), 'case', ('to', 'TO')), (('tower', 'NN'), 'det', ('the', 'DT'))]"
"Upon hearing someone approaching them , Albus uses a charm to paralyse Harry and hides him under his invisibility cloak , before being disarmed by Malfoy .","['someone', 'Albus', 'cloak', 'Malfoy']","['someone:uses', 'Albus:uses', 'cloak:hides', 'Malfoy:disarmed']","['them', 'charm', 'Harry', 'him']","['them:approaching', 'charm:uses', 'Harry:paralyse', 'him:hides']",0.25,"[(('uses', 'VBZ'), 'nmod', ('someone', 'NN')), (('someone', 'NN'), 'case', ('Upon', 'IN')), (('someone', 'NN'), 'compound', ('hearing', 'NN')), (('someone', 'NN'), 'acl', ('approaching', 'VBG')), (('approaching', 'VBG'), 'dobj', ('them', 'PRP')), (('uses', 'VBZ'), 'nsubj', ('Albus', 'NNP')), (('uses', 'VBZ'), 'dobj', ('charm', 'NN')), (('charm', 'NN'), 'det', ('a', 'DT')), (('charm', 'NN'), 'acl', ('paralyse', 'VB')), (('paralyse', 'VB'), 'mark', ('to', 'TO')), (('paralyse', 'VB'), 'dobj', ('Harry', 'NNP')), (('paralyse', 'VB'), 'cc', ('and', 'CC')), (('paralyse', 'VB'), 'conj', ('hides', 'VB')), (('hides', 'VB'), 'dobj', ('him', 'PRP')), (('hides', 'VB'), 'nmod', ('cloak', 'NN')), (('cloak', 'NN'), 'case', ('under', 'IN')), (('cloak', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('cloak', 'NN'), 'amod', ('invisibility', 'JJ')), (('uses', 'VBZ'), 'advcl', ('disarmed', 'VBN')), (('disarmed', 'VBN'), 'mark', ('before', 'IN')), (('disarmed', 'VBN'), 'auxpass', ('being', 'VBG')), (('disarmed', 'VBN'), 'nmod', ('Malfoy', 'NNP')), (('Malfoy', 'NNP'), 'case', ('by', 'IN'))]"
"Malfoy reveals that he had let Death into the school through a pair of vanishing cabinets , which were the objects Harry had overheard him questioning Borgin about .","['Malfoy', 'he', 'school', 'pair', 'cabinets', 'Harry', 'him']","['Malfoy:reveals', 'he:let', 'school:let', 'pair:let', 'cabinets:pair', 'Harry:overheard', 'him:questioning']","['Death', 'Borgin']","['Death:let', 'Borgin:questioning']",-0.6486,"[(('reveals', 'VBZ'), 'nsubj', ('Malfoy', 'NNP')), (('reveals', 'VBZ'), 'ccomp', ('let', 'VBN')), (('let', 'VBN'), 'mark', ('that', 'IN')), (('let', 'VBN'), 'nsubj', ('he', 'PRP')), (('let', 'VBN'), 'aux', ('had', 'VBD')), (('let', 'VBN'), 'dobj', ('Death', 'NN')), (('let', 'VBN'), 'nmod', ('school', 'NN')), (('school', 'NN'), 'case', ('into', 'IN')), (('school', 'NN'), 'det', ('the', 'DT')), (('let', 'VBN'), 'nmod', ('pair', 'NN')), (('pair', 'NN'), 'case', ('through', 'IN')), (('pair', 'NN'), 'det', ('a', 'DT')), (('pair', 'NN'), 'nmod', ('cabinets', 'NNS')), (('cabinets', 'NNS'), 'case', ('of', 'IN')), (('cabinets', 'NNS'), 'amod', ('vanishing', 'VBG')), (('cabinets', 'NNS'), 'acl:relcl', ('objects', 'NNS')), (('objects', 'NNS'), 'nsubj', ('which', 'WDT')), (('objects', 'NNS'), 'cop', ('were', 'VBD')), (('objects', 'NNS'), 'det', ('the', 'DT')), (('objects', 'NNS'), 'acl:relcl', ('overheard', 'VBN')), (('overheard', 'VBN'), 'nsubj', ('Harry', 'NNP')), (('overheard', 'VBN'), 'aux', ('had', 'VBD')), (('overheard', 'VBN'), 'dep', ('questioning', 'VBG')), (('questioning', 'VBG'), 'nsubj', ('him', 'PRP')), (('questioning', 'VBG'), 'dobj', ('Borgin', 'NNP')), (('questioning', 'VBG'), 'nmod', ('about', 'IN'))]"
"Malfoy also explains that he was behind the cursed necklace and poisoned mead incidents , which were really assassination attempts on Albus .","['Malfoy', 'he', 'Albus']","['Malfoy:explains', 'he:necklace', 'Albus:attempts']",[],[],-0.8122,"[(('explains', 'VBZ'), 'nsubj', ('Malfoy', 'NNP')), (('explains', 'VBZ'), 'advmod', ('also', 'RB')), (('explains', 'VBZ'), 'ccomp', ('necklace', 'NN')), (('necklace', 'NN'), 'mark', ('that', 'IN')), (('necklace', 'NN'), 'nsubj', ('he', 'PRP')), (('necklace', 'NN'), 'cop', ('was', 'VBD')), (('necklace', 'NN'), 'case', ('behind', 'IN')), (('necklace', 'NN'), 'det', ('the', 'DT')), (('necklace', 'NN'), 'amod', ('cursed', 'JJ')), (('necklace', 'NN'), 'cc', ('and', 'CC')), (('necklace', 'NN'), 'conj', ('incidents', 'NNS')), (('incidents', 'NNS'), 'amod', ('poisoned', 'VBN')), (('incidents', 'NNS'), 'amod', ('mead', 'JJ')), (('necklace', 'NN'), 'acl:relcl', ('attempts', 'NNS')), (('attempts', 'NNS'), 'nsubj', ('which', 'WDT')), (('attempts', 'NNS'), 'cop', ('were', 'VBD')), (('attempts', 'NNS'), 'advmod', ('really', 'RB')), (('attempts', 'NNS'), 'compound', ('assassination', 'NN')), (('attempts', 'NNS'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('on', 'IN'))]"
