Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
Albus gives the group cryptic instructions and bids them good luck .,['Albus'],['Albus:gives'],"['instructions', 'luck']","['instructions:gives', 'luck:bids']",0.7096,"[(('gives', 'VBZ'), 'nsubj', ('Albus', 'NNS')), (('gives', 'VBZ'), 'iobj', ('group', 'NN')), (('group', 'NN'), 'det', ('the', 'DT')), (('gives', 'VBZ'), 'dobj', ('instructions', 'NNS')), (('instructions', 'NNS'), 'amod', ('cryptic', 'JJ')), (('gives', 'VBZ'), 'cc', ('and', 'CC')), (('gives', 'VBZ'), 'conj', ('bids', 'VBZ')), (('bids', 'VBZ'), 'dobj', ('luck', 'NN')), (('luck', 'NN'), 'dep', ('them', 'PRP')), (('luck', 'NN'), 'amod', ('good', 'JJ'))]"
"Hermione then reveals she has a Time-Turner , a device that will take them back through time .","['Hermione', 'she', 'time']","['Hermione:reveals', 'she:has', 'time:take']","['Time-Turner', 'them']","['Time-Turner:has', 'them:take']",0.0,"[(('reveals', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('reveals', 'VBZ'), 'advmod', ('then', 'RB')), (('reveals', 'VBZ'), 'ccomp', ('has', 'VBZ')), (('has', 'VBZ'), 'nsubj', ('she', 'PRP')), (('has', 'VBZ'), 'dobj', ('Time-Turner', 'NNP')), (('Time-Turner', 'NNP'), 'det', ('a', 'DT')), (('Time-Turner', 'NNP'), 'appos', ('device', 'NN')), (('device', 'NN'), 'det', ('a', 'DT')), (('device', 'NN'), 'acl:relcl', ('take', 'VB')), (('take', 'VB'), 'nsubj', ('that', 'WDT')), (('take', 'VB'), 'aux', ('will', 'MD')), (('take', 'VB'), 'dobj', ('them', 'PRP')), (('take', 'VB'), 'compound:prt', ('back', 'RP')), (('take', 'VB'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'case', ('through', 'IN'))]"
"Minerva gave the device to her during the Sorting on their first day back ; this explains why throughout the year , there had been occasions of Hermione taking multiple classes at the same time and apparently disappearing into thin air .","['Minerva', 'her', 'Sorting', 'back', 'year', 'Hermione', 'time', 'air']","['Minerva:gave', 'her:gave', 'Sorting:gave', 'back:Sorting', 'year:occasions', 'Hermione:occasions', 'time:taking', 'air:disappearing']","['device', 'classes']","['device:gave', 'classes:taking']",0.0,"[(('gave', 'VBD'), 'nsubj', ('Minerva', 'NNP')), (('gave', 'VBD'), 'dobj', ('device', 'NN')), (('device', 'NN'), 'det', ('the', 'DT')), (('gave', 'VBD'), 'nmod', ('her', 'PRP')), (('her', 'PRP'), 'case', ('to', 'TO')), (('gave', 'VBD'), 'nmod', ('Sorting', 'NN')), (('Sorting', 'NN'), 'case', ('during', 'IN')), (('Sorting', 'NN'), 'det', ('the', 'DT')), (('Sorting', 'NN'), 'nmod', ('back', 'NN')), (('back', 'NN'), 'case', ('on', 'IN')), (('back', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('back', 'NN'), 'amod', ('first', 'JJ')), (('back', 'NN'), 'compound', ('day', 'NN')), (('gave', 'VBD'), 'parataxis', ('explains', 'VBZ')), (('explains', 'VBZ'), 'nsubj', ('this', 'DT')), (('explains', 'VBZ'), 'advcl', ('occasions', 'NNS')), (('occasions', 'NNS'), 'advmod', ('why', 'WRB')), (('occasions', 'NNS'), 'nmod', ('year', 'NN')), (('year', 'NN'), 'case', ('throughout', 'IN')), (('year', 'NN'), 'det', ('the', 'DT')), (('occasions', 'NNS'), 'expl', ('there', 'EX')), (('occasions', 'NNS'), 'aux', ('had', 'VBD')), (('occasions', 'NNS'), 'cop', ('been', 'VBN')), (('occasions', 'NNS'), 'nmod', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'case', ('of', 'IN')), (('Hermione', 'NNP'), 'dep', ('taking', 'VBG')), (('taking', 'VBG'), 'dobj', ('classes', 'NNS')), (('classes', 'NNS'), 'amod', ('multiple', 'JJ')), (('taking', 'VBG'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'case', ('at', 'IN')), (('time', 'NN'), 'det', ('the', 'DT')), (('time', 'NN'), 'amod', ('same', 'JJ')), (('taking', 'VBG'), 'cc', ('and', 'CC')), (('taking', 'VBG'), 'conj', ('disappearing', 'VBG')), (('disappearing', 'VBG'), 'advmod', ('apparently', 'RB')), (('disappearing', 'VBG'), 'nmod', ('air', 'NN')), (('air', 'NN'), 'case', ('into', 'IN')), (('air', 'NN'), 'amod', ('thin', 'JJ'))]"
"Harry and Hermione travel three hours into the past , watching themselves move through previous events .","['Harry', 'Hermione', 'past', 'themselves', 'events']","['Harry:travel', 'Hermione:travel', 'past:travel', 'themselves:move', 'events:move']",['hours'],['hours:travel'],0.0,"[(('travel', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('travel', 'VBP'), 'dobj', ('hours', 'NNS')), (('hours', 'NNS'), 'nummod', ('three', 'CD')), (('travel', 'VBP'), 'nmod', ('past', 'NN')), (('past', 'NN'), 'case', ('into', 'IN')), (('past', 'NN'), 'det', ('the', 'DT')), (('travel', 'VBP'), 'advcl', ('watching', 'VBG')), (('watching', 'VBG'), 'ccomp', ('move', 'VB')), (('move', 'VB'), 'nsubj', ('themselves', 'PRP')), (('move', 'VB'), 'nmod', ('events', 'NNS')), (('events', 'NNS'), 'case', ('through', 'IN')), (('events', 'NNS'), 'amod', ('previous', 'JJ'))]"
"They realise that Albus wanted them to travel three hours back to not only save Buckbeak from being wrongfully executed , but also to use Buckbeak to free Black from West .","['They', 'Albus', 'West']","['They:realise', 'Albus:wanted', 'West:free']","['them', 'Buckbeak', 'Buckbeak', 'Black']","['them:wanted', 'Buckbeak:save', 'Buckbeak:use', 'Black:free']",0.5627,"[(('realise', 'VBP'), 'nsubj', ('They', 'PRP')), (('realise', 'VBP'), 'ccomp', ('wanted', 'VBD')), (('wanted', 'VBD'), 'mark', ('that', 'IN')), (('wanted', 'VBD'), 'nsubj', ('Albus', 'NNP')), (('wanted', 'VBD'), 'dobj', ('them', 'PRP')), (('wanted', 'VBD'), 'xcomp', ('travel', 'VB')), (('travel', 'VB'), 'mark', ('to', 'TO')), (('travel', 'VB'), 'advmod', ('back', 'RB')), (('back', 'RB'), 'nmod:npmod', ('hours', 'NNS')), (('hours', 'NNS'), 'nummod', ('three', 'CD')), (('travel', 'VB'), 'ccomp', ('save', 'VB')), (('save', 'VB'), 'mark', ('to', 'TO')), (('save', 'VB'), 'advmod', ('only', 'RB')), (('only', 'RB'), 'dep', ('not', 'RB')), (('save', 'VB'), 'dobj', ('Buckbeak', 'NNP')), (('save', 'VB'), 'advcl', ('executed', 'VBN')), (('executed', 'VBN'), 'mark', ('from', 'IN')), (('executed', 'VBN'), 'auxpass', ('being', 'VBG')), (('executed', 'VBN'), 'advmod', ('wrongfully', 'RB')), (('save', 'VB'), 'cc', ('but', 'CC')), (('save', 'VB'), 'conj', ('use', 'VB')), (('use', 'VB'), 'advmod', ('also', 'RB')), (('use', 'VB'), 'mark', ('to', 'TO')), (('use', 'VB'), 'dobj', ('Buckbeak', 'NNP')), (('use', 'VB'), 'xcomp', ('free', 'VB')), (('free', 'VB'), 'mark', ('to', 'TO')), (('free', 'VB'), 'dobj', ('Black', 'NNP')), (('free', 'VB'), 'nmod', ('West', 'NNP')), (('West', 'NNP'), 'case', ('from', 'IN'))]"
"After narrowly rescuing Buckbeak at the right moment before Walden can execute him -LRB- so Albus and Rubeus would not be accused of setting Buckbeak free -RRB- , Harry and Hermione hide near the Whomping in the Forbidden to wait for the `` other Harry and Hermione '' and everyone else to return from the Shrieking .","['moment', 'Walden', 'Buckbeak', 'Harry', 'Hermione', 'Hermione', 'everyone', 'Whomping', 'Forbidden', 'Harry', 'Hermione', 'Hermione', 'everyone', 'Shrieking']","['moment:Buckbeak', 'Walden:execute', 'Buckbeak:free', 'Harry:hide', 'Hermione:hide', 'Hermione:hide', 'everyone:hide', 'Whomping:hide', 'Forbidden:Whomping', 'Harry:wait', 'Hermione:wait', 'Hermione:wait', 'everyone:wait', 'Shrieking:return']","['Buckbeak', 'him']","['Buckbeak:rescuing', 'him:execute']",0.1749,"[(('hide', 'VB'), 'advcl', ('rescuing', 'VBG')), (('rescuing', 'VBG'), 'mark', ('After', 'IN')), (('rescuing', 'VBG'), 'advmod', ('narrowly', 'RB')), (('rescuing', 'VBG'), 'dobj', ('Buckbeak', 'NNP')), (('Buckbeak', 'NNP'), 'nmod', ('moment', 'NN')), (('moment', 'NN'), 'case', ('at', 'IN')), (('moment', 'NN'), 'det', ('the', 'DT')), (('moment', 'NN'), 'amod', ('right', 'JJ')), (('rescuing', 'VBG'), 'advcl', ('execute', 'VB')), (('execute', 'VB'), 'mark', ('before', 'IN')), (('execute', 'VB'), 'nsubj', ('Walden', 'NNP')), (('execute', 'VB'), 'aux', ('can', 'MD')), (('execute', 'VB'), 'dobj', ('him', 'PRP')), (('rescuing', 'VBG'), 'advcl', ('accused', 'VBN')), (('accused', 'VBN'), 'mark', ('so', 'IN')), (('accused', 'VBN'), 'nsubjpass', ('Albus', 'NNPS')), (('Albus', 'NNPS'), 'cc', ('and', 'CC')), (('Albus', 'NNPS'), 'conj', ('Rubeus', 'NNPS')), (('accused', 'VBN'), 'aux', ('would', 'MD')), (('accused', 'VBN'), 'neg', ('not', 'RB')), (('accused', 'VBN'), 'auxpass', ('be', 'VB')), (('accused', 'VBN'), 'advcl', ('setting', 'VBG')), (('setting', 'VBG'), 'mark', ('of', 'IN')), (('setting', 'VBG'), 'xcomp', ('free', 'JJ')), (('free', 'JJ'), 'nsubj', ('Buckbeak', 'NNP')), (('hide', 'VB'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('hide', 'VB'), 'nmod', ('Whomping', 'NN')), (('Whomping', 'NN'), 'case', ('near', 'IN')), (('Whomping', 'NN'), 'det', ('the', 'DT')), (('Whomping', 'NN'), 'nmod', ('Forbidden', 'NNP')), (('Forbidden', 'NNP'), 'case', ('in', 'IN')), (('Forbidden', 'NNP'), 'det', ('the', 'DT')), (('hide', 'VB'), 'xcomp', ('wait', 'VB')), (('wait', 'VB'), 'mark', ('to', 'TO')), (('wait', 'VB'), 'nmod', ('Harry', 'NN')), (('Harry', 'NN'), 'case', ('for', 'IN')), (('Harry', 'NN'), 'det', ('the', 'DT')), (('Harry', 'NN'), 'amod', ('other', 'JJ')), (('Harry', 'NN'), 'cc', ('and', 'CC')), (('Harry', 'NN'), 'conj', ('Hermione', 'NN')), (('Harry', 'NN'), 'cc', ('and', 'CC')), (('Harry', 'NN'), 'conj', ('everyone', 'NN')), (('everyone', 'NN'), 'advmod', ('else', 'RB')), (('wait', 'VB'), 'xcomp', ('return', 'VB')), (('return', 'VB'), 'mark', ('to', 'TO')), (('return', 'VB'), 'nmod', ('Shrieking', 'NNP')), (('Shrieking', 'NNP'), 'case', ('from', 'IN')), (('Shrieking', 'NNP'), 'det', ('the', 'DT'))]"
"During this time , Harry tells Hermione about the man he saw across the lake and how he thinks it was his father who conjured the Patronus .","['time', 'Harry', 'man', 'he', 'lake', 'he', 'it']","['time:tells', 'Harry:tells', 'man:Hermione', 'he:saw', 'lake:saw', 'he:thinks', 'it:father']",['Hermione'],['Hermione:tells'],0.0,"[(('tells', 'VBZ'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'case', ('During', 'IN')), (('time', 'NN'), 'det', ('this', 'DT')), (('tells', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('tells', 'VBZ'), 'dobj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'nmod', ('man', 'NN')), (('man', 'NN'), 'case', ('about', 'IN')), (('man', 'NN'), 'det', ('the', 'DT')), (('tells', 'VBZ'), 'dep', ('saw', 'VBD')), (('saw', 'VBD'), 'nsubj', ('he', 'PRP')), (('saw', 'VBD'), 'nmod', ('lake', 'NN')), (('lake', 'NN'), 'case', ('across', 'IN')), (('lake', 'NN'), 'det', ('the', 'DT')), (('saw', 'VBD'), 'cc', ('and', 'CC')), (('saw', 'VBD'), 'conj', ('thinks', 'VBZ')), (('thinks', 'VBZ'), 'advmod', ('how', 'WRB')), (('thinks', 'VBZ'), 'nsubj', ('he', 'PRP')), (('thinks', 'VBZ'), 'ccomp', ('father', 'NN')), (('father', 'NN'), 'nsubj', ('it', 'PRP')), (('father', 'NN'), 'cop', ('was', 'VBD')), (('father', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('father', 'NN'), 'acl:relcl', ('conjured', 'VBD')), (('conjured', 'VBD'), 'nsubj', ('who', 'WP')), (('conjured', 'VBD'), 'dobj', ('Patronus', 'NNPS')), (('Patronus', 'NNPS'), 'det', ('the', 'DT'))]"
"After two hours , following Remus 's transformation , Harry decides they need to head back to Rubeus 's empty cabin so Remus does n't attack them .","['hours', 'transformation', 'Harry', 'they', 'cabin', 'Remus']","['hours:decides', 'transformation:hours', 'Harry:decides', 'they:need', 'cabin:head', 'Remus:attack']",['them'],['them:attack'],0.1911,"[(('decides', 'VBZ'), 'nmod', ('hours', 'NNS')), (('hours', 'NNS'), 'case', ('After', 'IN')), (('hours', 'NNS'), 'nummod', ('two', 'CD')), (('hours', 'NNS'), 'nmod', ('transformation', 'NN')), (('transformation', 'NN'), 'case', ('following', 'VBG')), (('transformation', 'NN'), 'nmod:poss', ('Remus', 'NNP')), (('Remus', 'NNP'), 'case', (""'s"", 'POS')), (('decides', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('decides', 'VBZ'), 'ccomp', ('need', 'VBP')), (('need', 'VBP'), 'nsubj', ('they', 'PRP')), (('need', 'VBP'), 'xcomp', ('head', 'VB')), (('head', 'VB'), 'mark', ('to', 'TO')), (('head', 'VB'), 'compound:prt', ('back', 'RP')), (('head', 'VB'), 'nmod', ('cabin', 'NN')), (('cabin', 'NN'), 'case', ('to', 'TO')), (('cabin', 'NN'), 'nmod:poss', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', (""'s"", 'POS')), (('cabin', 'NN'), 'amod', ('empty', 'JJ')), (('head', 'VB'), 'advcl', ('attack', 'VB')), (('attack', 'VB'), 'mark', ('so', 'IN')), (('attack', 'VB'), 'nsubj', ('Remus', 'NNP')), (('attack', 'VB'), 'aux', ('does', 'VBZ')), (('attack', 'VB'), 'neg', (""n't"", 'RB')), (('attack', 'VB'), 'dobj', ('them', 'PRP'))]"
"After spending some time in hiding , Harry leaves the cabin to check out the present situation and sees himself , Hermione , and Black fainting from Dementors .","['hiding', 'Harry', 'Dementors']","['hiding:spending', 'Harry:leaves', 'Dementors:sees']","['time', 'cabin', 'situation', 'himself', 'Hermione', 'fainting']","['time:spending', 'cabin:leaves', 'situation:check', 'himself:sees', 'Hermione:sees', 'fainting:sees']",-0.296,"[(('leaves', 'VBZ'), 'advcl', ('spending', 'VBG')), (('spending', 'VBG'), 'mark', ('After', 'IN')), (('spending', 'VBG'), 'dobj', ('time', 'NN')), (('time', 'NN'), 'det', ('some', 'DT')), (('spending', 'VBG'), 'nmod', ('hiding', 'NN')), (('hiding', 'NN'), 'case', ('in', 'IN')), (('leaves', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('leaves', 'VBZ'), 'dobj', ('cabin', 'NN')), (('cabin', 'NN'), 'det', ('the', 'DT')), (('cabin', 'NN'), 'acl', ('check', 'VB')), (('check', 'VB'), 'mark', ('to', 'TO')), (('check', 'VB'), 'compound:prt', ('out', 'RP')), (('check', 'VB'), 'dobj', ('situation', 'NN')), (('situation', 'NN'), 'det', ('the', 'DT')), (('situation', 'NN'), 'amod', ('present', 'JJ')), (('leaves', 'VBZ'), 'cc', ('and', 'CC')), (('leaves', 'VBZ'), 'conj', ('sees', 'VBZ')), (('sees', 'VBZ'), 'dobj', ('himself', 'PRP')), (('himself', 'PRP'), 'conj', ('Hermione', 'NNP')), (('himself', 'PRP'), 'cc', ('and', 'CC')), (('himself', 'PRP'), 'conj', ('fainting', 'NN')), (('fainting', 'NN'), 'amod', ('Black', 'JJ')), (('sees', 'VBZ'), 'nmod', ('Dementors', 'NNP')), (('Dementors', 'NNP'), 'case', ('from', 'IN'))]"
He realises that the silver stag he saw earlier across the lake was not cast by his dad and conjures a powerful Patronus that drives Dementor away .,"['He', 'silver', 'dad']","['He:realises', 'silver:saw', 'dad:cast']","['he', 'lake', 'Patronus', 'Dementor']","['he:stag', 'lake:cast', 'Patronus:conjures', 'Dementor:drives']",0.4215,"[(('realises', 'VBZ'), 'nsubj', ('He', 'PRP')), (('realises', 'VBZ'), 'ccomp', ('saw', 'VBD')), (('saw', 'VBD'), 'mark', ('that', 'IN')), (('saw', 'VBD'), 'nsubj', ('silver', 'NN')), (('silver', 'NN'), 'det', ('the', 'DT')), (('silver', 'NN'), 'acl', ('stag', 'VBG')), (('stag', 'VBG'), 'dobj', ('he', 'PRP')), (('saw', 'VBD'), 'advmod', ('earlier', 'RBR')), (('earlier', 'RBR'), 'case', ('across', 'IN')), (('saw', 'VBD'), 'ccomp', ('cast', 'VBN')), (('cast', 'VBN'), 'nsubjpass', ('lake', 'NN')), (('lake', 'NN'), 'det', ('the', 'DT')), (('cast', 'VBN'), 'auxpass', ('was', 'VBD')), (('cast', 'VBN'), 'neg', ('not', 'RB')), (('cast', 'VBN'), 'nmod', ('dad', 'NN')), (('dad', 'NN'), 'case', ('by', 'IN')), (('dad', 'NN'), 'nmod:poss', ('his', 'PRP$')), (('cast', 'VBN'), 'cc', ('and', 'CC')), (('cast', 'VBN'), 'conj', ('conjures', 'VBZ')), (('conjures', 'VBZ'), 'dobj', ('Patronus', 'NNS')), (('Patronus', 'NNS'), 'det', ('a', 'DT')), (('Patronus', 'NNS'), 'amod', ('powerful', 'JJ')), (('Patronus', 'NNS'), 'acl:relcl', ('drives', 'VBZ')), (('drives', 'VBZ'), 'nsubj', ('that', 'WDT')), (('drives', 'VBZ'), 'dobj', ('Dementor', 'NNP')), (('drives', 'VBZ'), 'advmod', ('away', 'RB'))]"
"When it returns to him , he pets it and realises that it was the same Patronus as `` James , '' his father .","['it', 'him', 'he', 'it', 'James']","['it:returns', 'him:returns', 'he:pets', 'it:Patronus', 'James:Patronus']","['it', 'father']","['it:pets', 'father:pets']",0.0,"[(('pets', 'VBZ'), 'advcl', ('returns', 'VBZ')), (('returns', 'VBZ'), 'advmod', ('When', 'WRB')), (('returns', 'VBZ'), 'nsubj', ('it', 'PRP')), (('returns', 'VBZ'), 'nmod', ('him', 'PRP')), (('him', 'PRP'), 'case', ('to', 'TO')), (('pets', 'VBZ'), 'nsubj', ('he', 'PRP')), (('pets', 'VBZ'), 'dobj', ('it', 'PRP')), (('pets', 'VBZ'), 'cc', ('and', 'CC')), (('pets', 'VBZ'), 'conj', ('realises', 'VBZ')), (('realises', 'VBZ'), 'ccomp', ('Patronus', 'NNS')), (('Patronus', 'NNS'), 'mark', ('that', 'IN')), (('Patronus', 'NNS'), 'nsubj', ('it', 'PRP')), (('Patronus', 'NNS'), 'cop', ('was', 'VBD')), (('Patronus', 'NNS'), 'det', ('the', 'DT')), (('Patronus', 'NNS'), 'amod', ('same', 'JJ')), (('Patronus', 'NNS'), 'nmod', ('James', 'NNP')), (('James', 'NNP'), 'case', ('as', 'IN')), (('pets', 'VBZ'), 'dobj', ('father', 'NN')), (('father', 'NN'), 'nmod:poss', ('his', 'PRP$'))]"
"After Hermione and Buckbeak catch up , they wait until they see Walden leave the castle to retrieve Dementor .","['Hermione', 'Buckbeak', 'they', 'they', 'Walden']","['Hermione:catch', 'Buckbeak:catch', 'they:wait', 'they:see', 'Walden:leave']","['castle', 'Dementor']","['castle:leave', 'Dementor:retrieve']",-0.0516,"[(('wait', 'VBP'), 'advcl', ('catch', 'VB')), (('catch', 'VB'), 'mark', ('After', 'IN')), (('catch', 'VB'), 'nsubj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'cc', ('and', 'CC')), (('Hermione', 'NNP'), 'conj', ('Buckbeak', 'NNP')), (('catch', 'VB'), 'compound:prt', ('up', 'RP')), (('wait', 'VBP'), 'nsubj', ('they', 'PRP')), (('wait', 'VBP'), 'advcl', ('see', 'VBP')), (('see', 'VBP'), 'mark', ('until', 'IN')), (('see', 'VBP'), 'nsubj', ('they', 'PRP')), (('see', 'VBP'), 'ccomp', ('leave', 'VBP')), (('leave', 'VBP'), 'nsubj', ('Walden', 'NNP')), (('leave', 'VBP'), 'dobj', ('castle', 'NN')), (('castle', 'NN'), 'det', ('the', 'DT')), (('leave', 'VBP'), 'xcomp', ('retrieve', 'VB')), (('retrieve', 'VB'), 'mark', ('to', 'TO')), (('retrieve', 'VB'), 'dobj', ('Dementor', 'NNP'))]"
He and Hermione then fly Buckbeak up to West and rescue Black .,"['He', 'Hermione', 'West']","['He:fly', 'Hermione:fly', 'West:fly']","['Buckbeak', 'Black']","['Buckbeak:fly', 'Black:rescue']",0.5106,"[(('fly', 'VB'), 'nsubj', ('He', 'PRP')), (('He', 'PRP'), 'cc', ('and', 'CC')), (('He', 'PRP'), 'conj', ('Hermione', 'NNP')), (('fly', 'VB'), 'advmod', ('then', 'RB')), (('fly', 'VB'), 'dobj', ('Buckbeak', 'NNP')), (('fly', 'VB'), 'compound:prt', ('up', 'RP')), (('fly', 'VB'), 'nmod', ('West', 'NNP')), (('West', 'NNP'), 'case', ('to', 'TO')), (('fly', 'VB'), 'cc', ('and', 'CC')), (('fly', 'VB'), 'conj', ('rescue', 'VB')), (('rescue', 'VB'), 'dobj', ('Black', 'NNP'))]"
Harry and Sirius say their goodbyes before Sirius flies away on Buckbeak .,"['Harry', 'Sirius', 'Sirius', 'Buckbeak']","['Harry:say', 'Sirius:say', 'Sirius:flies', 'Buckbeak:flies']",['goodbyes'],['goodbyes:say'],0.0,"[(('say', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Sirius', 'NNP')), (('say', 'VBP'), 'dobj', ('goodbyes', 'NNS')), (('goodbyes', 'NNS'), 'nmod:poss', ('their', 'PRP$')), (('say', 'VBP'), 'advcl', ('flies', 'VBZ')), (('flies', 'VBZ'), 'mark', ('before', 'IN')), (('flies', 'VBZ'), 'nsubj', ('Sirius', 'NNP')), (('flies', 'VBZ'), 'compound:prt', ('away', 'RP')), (('flies', 'VBZ'), 'nmod', ('Buckbeak', 'NNP')), (('Buckbeak', 'NNP'), 'case', ('on', 'IN'))]"
Harry and Hermione make it back to the hospital wing just in time for Albus to magically lock the door .,"['Harry', 'Hermione', 'wing', 'time', 'Albus']","['Harry:make', 'Hermione:make', 'wing:back', 'time:make', 'Albus:time']","['it', 'door']","['it:make', 'door:lock']",0.0,"[(('make', 'VBP'), 'nsubj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Hermione', 'NNP')), (('make', 'VBP'), 'dobj', ('it', 'PRP')), (('make', 'VBP'), 'advmod', ('back', 'RB')), (('back', 'RB'), 'nmod', ('wing', 'NN')), (('wing', 'NN'), 'case', ('to', 'TO')), (('wing', 'NN'), 'det', ('the', 'DT')), (('wing', 'NN'), 'compound', ('hospital', 'NN')), (('make', 'VBP'), 'nmod', ('time', 'NN')), (('time', 'NN'), 'advmod', ('just', 'RB')), (('time', 'NN'), 'case', ('in', 'IN')), (('time', 'NN'), 'nmod', ('Albus', 'NNP')), (('Albus', 'NNP'), 'case', ('for', 'IN')), (('time', 'NN'), 'acl', ('lock', 'VB')), (('lock', 'VB'), 'mark', ('to', 'TO')), (('lock', 'VB'), 'advmod', ('magically', 'RB')), (('lock', 'VB'), 'dobj', ('door', 'NN')), (('door', 'NN'), 'det', ('the', 'DT'))]"
"Shortly afterwards , Snape bursts in , followed by Cornelius and Albus , and accuses Harry of freeing Black .",['Snape'],['Snape:bursts'],"['Harry', 'Black']","['Harry:accuses', 'Black:freeing']",0.1779,"[(('bursts', 'VBZ'), 'advmod', ('Shortly', 'RB')), (('bursts', 'VBZ'), 'advmod', ('afterwards', 'RB')), (('bursts', 'VBZ'), 'nsubj', ('Snape', 'NNP')), (('bursts', 'VBZ'), 'compound:prt', ('in', 'RP')), (('bursts', 'VBZ'), 'conj', ('followed', 'VBD')), (('followed', 'VBD'), 'nmod', ('Cornelius', 'NNPS')), (('Cornelius', 'NNPS'), 'case', ('by', 'IN')), (('Cornelius', 'NNPS'), 'cc', ('and', 'CC')), (('Cornelius', 'NNPS'), 'conj', ('Albus', 'NNPS')), (('bursts', 'VBZ'), 'cc', ('and', 'CC')), (('bursts', 'VBZ'), 'conj', ('accuses', 'VBZ')), (('accuses', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'acl', ('freeing', 'VBG')), (('freeing', 'VBG'), 'mark', ('of', 'IN')), (('freeing', 'VBG'), 'dobj', ('Black', 'NNP'))]"
Fudge assumes Severus is simply delirious because his chances of receiving the Order of Merlin have gone up in smoke .,"['Fudge', 'Severus', 'chances', 'Merlin', 'smoke']","['Fudge:assumes', 'Severus:delirious', 'chances:gone', 'Merlin:Order', 'smoke:gone']",['Order'],['Order:receiving'],0.2023,"[(('assumes', 'VBZ'), 'nsubj', ('Fudge', 'NNP')), (('assumes', 'VBZ'), 'ccomp', ('delirious', 'JJ')), (('delirious', 'JJ'), 'nsubj', ('Severus', 'NNP')), (('delirious', 'JJ'), 'cop', ('is', 'VBZ')), (('delirious', 'JJ'), 'advmod', ('simply', 'RB')), (('delirious', 'JJ'), 'advcl', ('gone', 'VBN')), (('gone', 'VBN'), 'mark', ('because', 'IN')), (('gone', 'VBN'), 'nsubj', ('chances', 'NNS')), (('chances', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('chances', 'NNS'), 'acl', ('receiving', 'VBG')), (('receiving', 'VBG'), 'mark', ('of', 'IN')), (('receiving', 'VBG'), 'dobj', ('Order', 'NN')), (('Order', 'NN'), 'det', ('the', 'DT')), (('Order', 'NN'), 'nmod', ('Merlin', 'NNP')), (('Merlin', 'NNP'), 'case', ('of', 'IN')), (('gone', 'VBN'), 'aux', ('have', 'VBP')), (('gone', 'VBN'), 'compound:prt', ('up', 'RP')), (('gone', 'VBN'), 'nmod', ('smoke', 'NN')), (('smoke', 'NN'), 'case', ('in', 'IN'))]"
